round_epochs,val_loss,val_accuracy,loss,accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,hidden_neurons,last_activation,loss,optimizer
14,1.4427128285169601,0.265625,0.11514132378018789,0.954955,relu,24,0.5,14,38,4,50,sigmoid,sparse_categorical_crossentropy,adam
14,1.4816401153802872,0.703125,0.1376859949784236,0.9542042,relu,24,0.5,14,38,4,50,sigmoid,sparse_categorical_crossentropy,RMSprop
14,2.262916252017021,0.265625,0.2363779936824833,0.9527027,relu,24,0.5,14,38,8,10,sigmoid,binary_crossentropy,adam
14,2.065719172358513,0.265625,0.245375397136888,0.9542042,relu,24,0.5,14,38,8,10,sigmoid,binary_crossentropy,RMSprop
14,2.079325422644615,0.265625,0.28144326765795014,0.9542042,relu,24,0.5,14,38,8,10,sigmoid,sparse_categorical_crossentropy,adam
14,2.2769689112901688,0.265625,0.23858230849644085,0.9534535,relu,24,0.5,14,38,8,10,sigmoid,sparse_categorical_crossentropy,RMSprop
14,2.3916361331939697,0.265625,0.2222614243358105,0.9542042,relu,24,0.5,14,38,8,20,sigmoid,binary_crossentropy,adam
14,1.3622459173202515,0.265625,0.26319818972265935,0.9534535,relu,24,0.5,14,38,8,20,sigmoid,binary_crossentropy,RMSprop
14,2.071409747004509,0.265625,0.2176306968940808,0.9542042,relu,24,0.5,14,38,8,20,sigmoid,sparse_categorical_crossentropy,adam
14,1.5286894291639328,0.265625,0.22225199753905203,0.9542042,relu,24,0.5,14,38,8,20,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.4005064517259598,0.265625,0.17640909790858492,0.9542042,relu,24,0.5,14,38,8,30,sigmoid,binary_crossentropy,adam
14,0.9389464482665062,0.265625,0.17084093714082563,0.9542042,relu,24,0.5,14,38,8,30,sigmoid,binary_crossentropy,RMSprop
14,1.338576003909111,0.265625,0.16857095888337573,0.9542042,relu,24,0.5,14,38,8,30,sigmoid,sparse_categorical_crossentropy,adam
14,1.0715425312519073,0.265625,0.19949946337723518,0.9542042,relu,24,0.5,14,38,8,30,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.0624476000666618,0.265625,0.16297684609889984,0.9542042,relu,24,0.5,14,38,8,40,sigmoid,binary_crossentropy,adam
14,0.9453008621931076,0.265625,0.14072347037192132,0.9542042,relu,24,0.5,14,38,8,40,sigmoid,binary_crossentropy,RMSprop
14,1.2524043917655945,0.265625,0.16351634824463912,0.9542042,relu,24,0.5,14,38,8,40,sigmoid,sparse_categorical_crossentropy,adam
14,0.8116502314805984,0.265625,0.19960373179852828,0.9542042,relu,24,0.5,14,38,8,40,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.109162762761116,0.265625,0.15879188451144072,0.9542042,relu,24,0.5,14,38,8,50,sigmoid,binary_crossentropy,adam
14,0.8426978662610054,0.265625,0.177340175251703,0.9542042,relu,24,0.5,14,38,8,50,sigmoid,binary_crossentropy,RMSprop
14,0.9705991223454475,0.265625,0.1405803501303937,0.9542042,relu,24,0.5,14,38,8,50,sigmoid,sparse_categorical_crossentropy,adam
14,0.7734887823462486,0.265625,0.19571996860306812,0.9542042,relu,24,0.5,14,38,8,50,sigmoid,sparse_categorical_crossentropy,RMSprop
14,2.232838824391365,0.265625,0.2406345593768197,0.9542042,relu,24,0.5,14,38,12,10,sigmoid,binary_crossentropy,adam
14,2.3669527769088745,0.265625,0.221741629344923,0.9542042,relu,24,0.5,14,38,12,10,sigmoid,binary_crossentropy,RMSprop
14,2.1723431050777435,0.265625,0.21770751677654884,0.9542042,relu,24,0.5,14,38,12,10,sigmoid,sparse_categorical_crossentropy,adam
14,2.1747293323278427,0.265625,0.25641336298740663,0.9542042,relu,24,0.5,14,38,12,10,sigmoid,sparse_categorical_crossentropy,RMSprop
14,2.3280439227819443,0.265625,0.21546140279587325,0.9542042,relu,24,0.5,14,38,12,20,sigmoid,binary_crossentropy,adam
14,1.5909406393766403,0.265625,0.28346243910155855,0.9534535,relu,24,0.5,14,38,12,20,sigmoid,binary_crossentropy,RMSprop
14,2.507438361644745,0.265625,0.20551092560226852,0.9542042,relu,24,0.5,14,38,12,20,sigmoid,sparse_categorical_crossentropy,adam
14,1.434903547167778,0.265625,0.2456216506391495,0.9527027,relu,24,0.5,14,38,12,20,sigmoid,sparse_categorical_crossentropy,RMSprop
14,2.136958509683609,0.265625,0.20014885625055245,0.954955,relu,24,0.5,14,38,12,30,sigmoid,binary_crossentropy,adam
14,1.1892023533582687,0.265625,0.21315481047238316,0.9534535,relu,24,0.5,14,38,12,30,sigmoid,binary_crossentropy,RMSprop
14,1.9771370142698288,0.265625,0.2084283919350521,0.9542042,relu,24,0.5,14,38,12,30,sigmoid,sparse_categorical_crossentropy,adam
14,1.0643243342638016,0.265625,0.207173568204985,0.9542042,relu,24,0.5,14,38,12,30,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.2344311028718948,0.265625,0.1540290805267858,0.9542042,relu,24,0.5,14,38,12,40,sigmoid,binary_crossentropy,adam
14,0.7983642369508743,0.265625,0.18226899079105877,0.9534535,relu,24,0.5,14,38,12,40,sigmoid,binary_crossentropy,RMSprop
14,1.4482388645410538,0.265625,0.18233569100633398,0.9542042,relu,24,0.5,14,38,12,40,sigmoid,sparse_categorical_crossentropy,adam
14,0.9894671514630318,0.265625,0.24332420846766178,0.9542042,relu,24,0.5,14,38,12,40,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.047912411391735,0.265625,0.15278554254689733,0.9542042,relu,24,0.5,14,38,12,50,sigmoid,binary_crossentropy,adam
14,0.7801909074187279,0.265625,0.189734878807186,0.9534535,relu,24,0.5,14,38,12,50,sigmoid,binary_crossentropy,RMSprop
14,1.0976830944418907,0.265625,0.15728752147238534,0.9542042,relu,24,0.5,14,38,12,50,sigmoid,sparse_categorical_crossentropy,adam
14,0.7368015497922897,0.265625,0.24883017229411314,0.9542042,relu,24,0.5,14,38,12,50,sigmoid,sparse_categorical_crossentropy,RMSprop
14,2.1704967468976974,0.265625,0.23820420945281381,0.9527027,relu,24,0.5,14,38,16,10,sigmoid,binary_crossentropy,adam
14,2.1044470816850662,0.265625,0.24963578742903633,0.9542042,relu,24,0.5,14,38,16,10,sigmoid,binary_crossentropy,RMSprop
14,2.2913914620876312,0.265625,0.22267539141414402,0.9542042,relu,24,0.5,14,38,16,10,sigmoid,sparse_categorical_crossentropy,adam
14,2.3690583407878876,0.265625,0.22705459829654778,0.9542042,relu,24,0.5,14,38,16,10,sigmoid,sparse_categorical_crossentropy,RMSprop
14,2.3974357545375824,0.265625,0.20553806518112216,0.9542042,relu,24,0.5,14,38,16,20,sigmoid,binary_crossentropy,adam
14,1.7547272145748138,0.265625,0.2365639714842981,0.9542042,relu,24,0.5,14,38,16,20,sigmoid,binary_crossentropy,RMSprop
14,2.200778603553772,0.265625,0.23658772708999143,0.9542042,relu,24,0.5,14,38,16,20,sigmoid,sparse_categorical_crossentropy,adam
14,1.6779073029756546,0.265625,0.309675410926879,0.9542042,relu,24,0.5,14,38,16,20,sigmoid,sparse_categorical_crossentropy,RMSprop
14,2.3616574704647064,0.265625,0.20841052020723755,0.9542042,relu,24,0.5,14,38,16,30,sigmoid,binary_crossentropy,adam
14,1.4372348338365555,0.265625,0.34307614025903177,0.9534535,relu,24,0.5,14,38,16,30,sigmoid,binary_crossentropy,RMSprop
14,2.0871232002973557,0.265625,0.20911641418933868,0.9542042,relu,24,0.5,14,38,16,30,sigmoid,sparse_categorical_crossentropy,adam
14,1.2613670825958252,0.265625,0.2751711443872065,0.9542042,relu,24,0.5,14,38,16,30,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.9830501824617386,0.265625,0.20782184426311975,0.9542042,relu,24,0.5,14,38,16,40,sigmoid,binary_crossentropy,adam
14,0.9541148319840431,0.265625,0.24121037364710826,0.9542042,relu,24,0.5,14,38,16,40,sigmoid,binary_crossentropy,RMSprop
14,1.4549299478530884,0.265625,0.17905451216407725,0.9542042,relu,24,0.5,14,38,16,40,sigmoid,sparse_categorical_crossentropy,adam
14,0.9093825221061707,0.265625,0.2679723482956556,0.9542042,relu,24,0.5,14,38,16,40,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.8730413764715195,0.265625,0.19294141142352209,0.9542042,relu,24,0.5,14,38,16,50,sigmoid,binary_crossentropy,adam
14,0.8354749977588654,0.265625,0.22686420370161803,0.9542042,relu,24,0.5,14,38,16,50,sigmoid,binary_crossentropy,RMSprop
14,1.4614272266626358,0.265625,0.16377475314043663,0.9542042,relu,24,0.5,14,38,16,50,sigmoid,sparse_categorical_crossentropy,adam
14,0.8266811594367027,0.265625,0.372164804069168,0.9542042,relu,24,0.5,14,38,16,50,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.2195931822061539,0.265625,0.14712332247815155,0.9647147,relu,24,0.5,14,52,1,10,sigmoid,binary_crossentropy,adam
14,1.3406935781240463,0.265625,0.12976887966464232,0.9557057,relu,24,0.5,14,52,1,10,sigmoid,binary_crossentropy,RMSprop
14,1.4779784679412842,0.265625,0.11507609348979082,0.9602102,relu,24,0.5,14,52,1,10,sigmoid,sparse_categorical_crossentropy,adam
14,1.276077777147293,0.3125,0.10678657048658745,0.9624625,relu,24,0.5,14,52,1,10,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.2624469697475433,0.265625,0.11344137484929315,0.9647147,relu,24,0.5,14,52,1,20,sigmoid,binary_crossentropy,adam
14,1.2882085144519806,0.359375,0.10942888043418124,0.960961,relu,24,0.5,14,52,1,20,sigmoid,binary_crossentropy,RMSprop
14,1.399143025279045,0.265625,0.10536293640967694,0.963964,relu,24,0.5,14,52,1,20,sigmoid,sparse_categorical_crossentropy,adam
14,1.3402911573648453,0.34375,0.11121449011235356,0.960961,relu,24,0.5,14,52,1,20,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.302760899066925,0.265625,0.09450532772855179,0.9617117,relu,24,0.5,14,52,1,30,sigmoid,binary_crossentropy,adam
14,1.329730972647667,0.5,0.095316160019269,0.9707207,relu,24,0.5,14,52,1,30,sigmoid,binary_crossentropy,RMSprop
14,1.2158009260892868,0.3125,0.09370130841276264,0.963964,relu,24,0.5,14,52,1,30,sigmoid,sparse_categorical_crossentropy,adam
14,1.507713407278061,0.328125,0.08913487537873087,0.966967,relu,24,0.5,14,52,1,30,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.3545583486557007,0.328125,0.09085633249550655,0.9662162,relu,24,0.5,14,52,1,40,sigmoid,binary_crossentropy,adam
14,1.223962441086769,0.4375,0.10424397271210412,0.9677177,relu,24,0.5,14,52,1,40,sigmoid,binary_crossentropy,RMSprop
14,1.2235279083251953,0.328125,0.09562647106914639,0.966967,relu,24,0.5,14,52,1,40,sigmoid,sparse_categorical_crossentropy,adam
14,1.2775837630033493,0.421875,0.10070193091592004,0.9662162,relu,24,0.5,14,52,1,40,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.3452942371368408,0.28125,0.09266889782890946,0.9662162,relu,24,0.5,14,52,1,50,sigmoid,binary_crossentropy,adam
14,1.189070776104927,0.5625,0.08487470333489615,0.9677177,relu,24,0.5,14,52,1,50,sigmoid,binary_crossentropy,RMSprop
14,1.2364875078201294,0.421875,0.08851774684614963,0.9624625,relu,24,0.5,14,52,1,50,sigmoid,sparse_categorical_crossentropy,adam
14,1.1824578195810318,0.578125,0.09281241878246267,0.9707207,relu,24,0.5,14,52,1,50,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.624996080994606,0.265625,0.20866189021113757,0.9527027,relu,24,0.5,14,52,4,10,sigmoid,binary_crossentropy,adam
14,1.8030680567026138,0.265625,0.22044287225953094,0.9542042,relu,24,0.5,14,52,4,10,sigmoid,binary_crossentropy,RMSprop
14,2.0168759375810623,0.265625,0.2877011182340416,0.9542042,relu,24,0.5,14,52,4,10,sigmoid,sparse_categorical_crossentropy,adam
14,1.8985922187566757,0.265625,0.1889812943970298,0.9542042,relu,24,0.5,14,52,4,10,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.5455121099948883,0.265625,0.12352909038665595,0.9542042,relu,24,0.5,14,52,4,20,sigmoid,binary_crossentropy,adam
14,1.4766022711992264,0.265625,0.15086526262599068,0.9527027,relu,24,0.5,14,52,4,20,sigmoid,binary_crossentropy,RMSprop
14,1.477046638727188,0.265625,0.17642381820861283,0.9542042,relu,24,0.5,14,52,4,20,sigmoid,sparse_categorical_crossentropy,adam
14,1.435654640197754,0.265625,0.15028642409959356,0.9542042,relu,24,0.5,14,52,4,20,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.60157011449337,0.265625,0.12248191730798902,0.9534535,relu,24,0.5,14,52,4,30,sigmoid,binary_crossentropy,adam
14,1.3632523268461227,0.265625,0.13633700364546195,0.9542042,relu,24,0.5,14,52,4,30,sigmoid,binary_crossentropy,RMSprop
14,1.4772104620933533,0.265625,0.13276349065137338,0.9564565,relu,24,0.5,14,52,4,30,sigmoid,sparse_categorical_crossentropy,adam
14,1.2880274504423141,0.265625,0.1445826641226246,0.9542042,relu,24,0.5,14,52,4,30,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.3886218965053558,0.265625,0.1223940885550267,0.9557057,relu,24,0.5,14,52,4,40,sigmoid,binary_crossentropy,adam
14,1.180755615234375,0.765625,0.15121735715063978,0.9557057,relu,24,0.5,14,52,4,40,sigmoid,binary_crossentropy,RMSprop
14,1.3894445300102234,0.265625,0.1299119623092649,0.9542042,relu,24,0.5,14,52,4,40,sigmoid,sparse_categorical_crossentropy,adam
14,1.6560500413179398,0.265625,0.12188771936773986,0.9542042,relu,24,0.5,14,52,4,40,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.1110381782054901,0.265625,0.11870786373142724,0.9542042,relu,24,0.5,14,52,4,50,sigmoid,binary_crossentropy,adam
14,1.42936410009861,0.796875,0.13373178917797165,0.9557057,relu,24,0.5,14,52,4,50,sigmoid,binary_crossentropy,RMSprop
14,1.3938605040311813,0.265625,0.12425575434515539,0.9542042,relu,24,0.5,14,52,4,50,sigmoid,sparse_categorical_crossentropy,adam
14,1.6583855897188187,0.265625,0.12261305367657999,0.9564565,relu,24,0.5,14,52,4,50,sigmoid,sparse_categorical_crossentropy,RMSprop
14,2.121539920568466,0.265625,0.26635385412085166,0.9542042,relu,24,0.5,14,52,8,10,sigmoid,binary_crossentropy,adam
14,2.086609721183777,0.265625,0.25126513543429674,0.9542042,relu,24,0.5,14,52,8,10,sigmoid,binary_crossentropy,RMSprop
14,2.1881319731473923,0.265625,0.23320663337771957,0.9542042,relu,24,0.5,14,52,8,10,sigmoid,sparse_categorical_crossentropy,adam
14,1.9596097320318222,0.265625,0.23538436049276645,0.9542042,relu,24,0.5,14,52,8,10,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.9535916149616241,0.265625,0.19677087000092944,0.9542042,relu,24,0.5,14,52,8,20,sigmoid,binary_crossentropy,adam
14,1.1448372453451157,0.265625,0.1941898588577772,0.9534535,relu,24,0.5,14,52,8,20,sigmoid,binary_crossentropy,RMSprop
14,2.011008560657501,0.265625,0.20922567366479752,0.9534535,relu,24,0.5,14,52,8,20,sigmoid,sparse_categorical_crossentropy,adam
14,1.3160587698221207,0.265625,0.21956182444082187,0.9542042,relu,24,0.5,14,52,8,20,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.3112412691116333,0.265625,0.1638649049307312,0.9542042,relu,24,0.5,14,52,8,30,sigmoid,binary_crossentropy,adam
14,0.8885336741805077,0.265625,0.16682468556069038,0.9542042,relu,24,0.5,14,52,8,30,sigmoid,binary_crossentropy,RMSprop
14,1.2030352503061295,0.265625,0.1579576156160853,0.9542042,relu,24,0.5,14,52,8,30,sigmoid,sparse_categorical_crossentropy,adam
14,0.9696341082453728,0.265625,0.1874070623302245,0.9542042,relu,24,0.5,14,52,8,30,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.2229734361171722,0.265625,0.16068365938357404,0.9542042,relu,24,0.5,14,52,8,40,sigmoid,binary_crossentropy,adam
14,0.9059514105319977,0.265625,0.15540531268427232,0.9542042,relu,24,0.5,14,52,8,40,sigmoid,binary_crossentropy,RMSprop
14,1.1124451383948326,0.265625,0.16002570485343803,0.9542042,relu,24,0.5,14,52,8,40,sigmoid,sparse_categorical_crossentropy,adam
14,0.763039767742157,0.265625,0.15818448188538486,0.9542042,relu,24,0.5,14,52,8,40,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.005913257598877,0.265625,0.13003869495681813,0.9542042,relu,24,0.5,14,52,8,50,sigmoid,binary_crossentropy,adam
14,0.7414618283510208,0.265625,0.17373991736236052,0.9542042,relu,24,0.5,14,52,8,50,sigmoid,binary_crossentropy,RMSprop
14,0.9857476502656937,0.265625,0.13531663315790193,0.9542042,relu,24,0.5,14,52,8,50,sigmoid,sparse_categorical_crossentropy,adam
14,0.9168985262513161,0.265625,0.16101037155887163,0.9542042,relu,24,0.5,14,52,8,50,sigmoid,sparse_categorical_crossentropy,RMSprop
14,2.16273133456707,0.265625,0.24753312269846597,0.9542042,relu,24,0.5,14,52,12,10,sigmoid,binary_crossentropy,adam
14,2.097910448908806,0.265625,0.25212622588282235,0.9534535,relu,24,0.5,14,52,12,10,sigmoid,binary_crossentropy,RMSprop
14,2.1864645928144455,0.265625,0.23641688591456628,0.9542042,relu,24,0.5,14,52,12,10,sigmoid,sparse_categorical_crossentropy,adam
14,2.2412929832935333,0.265625,0.25014646673524704,0.9534535,relu,24,0.5,14,52,12,10,sigmoid,sparse_categorical_crossentropy,RMSprop
14,2.0629849582910538,0.265625,0.21602954762475984,0.9534535,relu,24,0.5,14,52,12,20,sigmoid,binary_crossentropy,adam
14,1.3891329616308212,0.265625,0.26066389431556064,0.9534535,relu,24,0.5,14,52,12,20,sigmoid,binary_crossentropy,RMSprop
14,1.6360408514738083,0.265625,0.20669306593166814,0.9542042,relu,24,0.5,14,52,12,20,sigmoid,sparse_categorical_crossentropy,adam
14,1.5964636653661728,0.265625,0.274742551382866,0.9542042,relu,24,0.5,14,52,12,20,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.7659225761890411,0.265625,0.21055681916239025,0.9542042,relu,24,0.5,14,52,12,30,sigmoid,binary_crossentropy,adam
14,1.021050050854683,0.265625,0.21216243324247566,0.9542042,relu,24,0.5,14,52,12,30,sigmoid,binary_crossentropy,RMSprop
14,1.5975825637578964,0.265625,0.21166263366336222,0.9542042,relu,24,0.5,14,52,12,30,sigmoid,sparse_categorical_crossentropy,adam
14,0.984686829149723,0.265625,0.25443098261985964,0.9542042,relu,24,0.5,14,52,12,30,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.6706392467021942,0.265625,0.18661440398779,0.9542042,relu,24,0.5,14,52,12,40,sigmoid,binary_crossentropy,adam
14,0.8492394685745239,0.265625,0.251435212874869,0.9534535,relu,24,0.5,14,52,12,40,sigmoid,binary_crossentropy,RMSprop
14,2.076586499810219,0.265625,0.21446048173013035,0.9542042,relu,24,0.5,14,52,12,40,sigmoid,sparse_categorical_crossentropy,adam
14,0.9440600425004959,0.265625,0.22465252119477266,0.9542042,relu,24,0.5,14,52,12,40,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.102923445403576,0.265625,0.15803554143991555,0.9542042,relu,24,0.5,14,52,12,50,sigmoid,binary_crossentropy,adam
14,0.701027162373066,0.265625,0.1686841643977541,0.9542042,relu,24,0.5,14,52,12,50,sigmoid,binary_crossentropy,RMSprop
14,1.234118863940239,0.265625,0.16469123076882447,0.9542042,relu,24,0.5,14,52,12,50,sigmoid,sparse_categorical_crossentropy,adam
14,0.7229069992899895,0.265625,0.16820004152822066,0.9534535,relu,24,0.5,14,52,12,50,sigmoid,sparse_categorical_crossentropy,RMSprop
14,2.1214327663183212,0.265625,0.2346648158388095,0.9542042,relu,24,0.5,14,52,16,10,sigmoid,binary_crossentropy,adam
14,2.0215045511722565,0.265625,0.24387379594751307,0.9542042,relu,24,0.5,14,52,16,10,sigmoid,binary_crossentropy,RMSprop
14,2.189680963754654,0.265625,0.24426662022466059,0.9542042,relu,24,0.5,14,52,16,10,sigmoid,sparse_categorical_crossentropy,adam
14,2.1136845648288727,0.265625,0.2399972475863792,0.9542042,relu,24,0.5,14,52,16,10,sigmoid,sparse_categorical_crossentropy,RMSprop
14,2.371888756752014,0.265625,0.20895250745721766,0.9542042,relu,24,0.5,14,52,16,20,sigmoid,binary_crossentropy,adam
14,1.476960688829422,0.265625,0.29541054562673913,0.9542042,relu,24,0.5,14,52,16,20,sigmoid,binary_crossentropy,RMSprop
14,2.0908982008695602,0.265625,0.22013588464474892,0.9542042,relu,24,0.5,14,52,16,20,sigmoid,sparse_categorical_crossentropy,adam
14,2.348575085401535,0.265625,0.2459178481016073,0.9542042,relu,24,0.5,14,52,16,20,sigmoid,sparse_categorical_crossentropy,RMSprop
14,2.283485159277916,0.265625,0.20253812051839656,0.9542042,relu,24,0.5,14,52,16,30,sigmoid,binary_crossentropy,adam
14,1.194387674331665,0.265625,0.29025030220011333,0.9542042,relu,24,0.5,14,52,16,30,sigmoid,binary_crossentropy,RMSprop
14,2.2441800236701965,0.265625,0.21460270150019242,0.9542042,relu,24,0.5,14,52,16,30,sigmoid,sparse_categorical_crossentropy,adam
14,1.1628695279359818,0.265625,0.3740351142210735,0.9542042,relu,24,0.5,14,52,16,30,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.69268000125885,0.265625,0.18984707871133144,0.9542042,relu,24,0.5,14,52,16,40,sigmoid,binary_crossentropy,adam
14,0.9805176705121994,0.265625,0.3183942274232437,0.9542042,relu,24,0.5,14,52,16,40,sigmoid,binary_crossentropy,RMSprop
14,1.4258107542991638,0.265625,0.18277625964434296,0.9542042,relu,24,0.5,14,52,16,40,sigmoid,sparse_categorical_crossentropy,adam
14,0.8841474577784538,0.265625,0.2764047233824123,0.9542042,relu,24,0.5,14,52,16,40,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.524535745382309,0.265625,0.18846782984900046,0.9542042,relu,24,0.5,14,52,16,50,sigmoid,binary_crossentropy,adam
14,0.7964252158999443,0.265625,0.2387850278912968,0.9542042,relu,24,0.5,14,52,16,50,sigmoid,binary_crossentropy,RMSprop
14,1.2769357860088348,0.265625,0.17411168832499702,0.9542042,relu,24,0.5,14,52,16,50,sigmoid,sparse_categorical_crossentropy,adam
14,0.7792980670928955,0.265625,0.20219216186989536,0.9542042,relu,24,0.5,14,52,16,50,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.1871897131204605,0.265625,0.11902433806644366,0.9624625,relu,24,0.5,14,66,1,10,sigmoid,binary_crossentropy,adam
14,1.5432531237602234,0.265625,0.11789745624336573,0.966967,relu,24,0.5,14,66,1,10,sigmoid,binary_crossentropy,RMSprop
14,1.3214281797409058,0.265625,0.11868671153311257,0.960961,relu,24,0.5,14,66,1,10,sigmoid,sparse_categorical_crossentropy,adam
14,1.395232304930687,0.265625,0.1279002097477247,0.9557057,relu,24,0.5,14,66,1,10,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.2952274531126022,0.296875,0.10290455450681416,0.9632132,relu,24,0.5,14,66,1,20,sigmoid,binary_crossentropy,adam
14,1.4055721461772919,0.515625,0.09620155519931703,0.9647147,relu,24,0.5,14,66,1,20,sigmoid,binary_crossentropy,RMSprop
14,1.4341434240341187,0.3125,0.0944551202837747,0.9617117,relu,24,0.5,14,66,1,20,sigmoid,sparse_categorical_crossentropy,adam
14,1.4830459952354431,0.3125,0.10003086730737139,0.9624625,relu,24,0.5,14,66,1,20,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.2004282176494598,0.359375,0.0961417462173346,0.9662162,relu,24,0.5,14,66,1,30,sigmoid,binary_crossentropy,adam
14,1.3004297316074371,0.5,0.09103154436357923,0.9677177,relu,24,0.5,14,66,1,30,sigmoid,binary_crossentropy,RMSprop
14,1.2998187392950058,0.296875,0.0984637517616287,0.963964,relu,24,0.5,14,66,1,30,sigmoid,sparse_categorical_crossentropy,adam
14,1.3767494857311249,0.40625,0.09360001521889826,0.9654655,relu,24,0.5,14,66,1,30,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.2273263931274414,0.390625,0.09179790669985048,0.966967,relu,24,0.5,14,66,1,40,sigmoid,binary_crossentropy,adam
14,1.3130533248186111,0.546875,0.08907158838937411,0.9692192,relu,24,0.5,14,66,1,40,sigmoid,binary_crossentropy,RMSprop
14,1.3462929725646973,0.375,0.09058234960612682,0.966967,relu,24,0.5,14,66,1,40,sigmoid,sparse_categorical_crossentropy,adam
14,1.3756306618452072,0.5,0.10008267857772005,0.9647147,relu,24,0.5,14,66,1,40,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.3440385162830353,0.375,0.08450947357928967,0.9654655,relu,24,0.5,14,66,1,50,sigmoid,binary_crossentropy,adam
14,1.2689931690692902,0.609375,0.08900722170768825,0.966967,relu,24,0.5,14,66,1,50,sigmoid,binary_crossentropy,RMSprop
14,1.3641866445541382,0.375,0.09453198483197002,0.9647147,relu,24,0.5,14,66,1,50,sigmoid,sparse_categorical_crossentropy,adam
14,1.5547182857990265,0.421875,0.08391782633859564,0.966967,relu,24,0.5,14,66,1,50,sigmoid,sparse_categorical_crossentropy,RMSprop
14,2.05731438100338,0.265625,0.24035208397083455,0.9527027,relu,24,0.5,14,66,4,10,sigmoid,binary_crossentropy,adam
14,1.8207503408193588,0.265625,0.17767177408074472,0.9542042,relu,24,0.5,14,66,4,10,sigmoid,binary_crossentropy,RMSprop
14,1.927432969212532,0.265625,0.2224126270225456,0.9542042,relu,24,0.5,14,66,4,10,sigmoid,sparse_categorical_crossentropy,adam
14,1.7667008936405182,0.265625,0.21809269930865313,0.9542042,relu,24,0.5,14,66,4,10,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.4712079614400864,0.265625,0.15213647592175114,0.9534535,relu,24,0.5,14,66,4,20,sigmoid,binary_crossentropy,adam
14,1.4459550827741623,0.265625,0.13075274145146748,0.9542042,relu,24,0.5,14,66,4,20,sigmoid,binary_crossentropy,RMSprop
14,1.6227459907531738,0.265625,0.16016476913481145,0.9542042,relu,24,0.5,14,66,4,20,sigmoid,sparse_categorical_crossentropy,adam
14,1.4132962673902512,0.265625,0.16612291961136433,0.9542042,relu,24,0.5,14,66,4,20,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.5390532314777374,0.265625,0.1372937866830611,0.9527027,relu,24,0.5,14,66,4,30,sigmoid,binary_crossentropy,adam
14,1.4232114106416702,0.265625,0.12887441700844615,0.9542042,relu,24,0.5,14,66,4,30,sigmoid,binary_crossentropy,RMSprop
14,1.6217083781957626,0.265625,0.12211200048693933,0.9542042,relu,24,0.5,14,66,4,30,sigmoid,sparse_categorical_crossentropy,adam
14,1.3007924258708954,0.265625,0.1454363016155758,0.9542042,relu,24,0.5,14,66,4,30,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.5962584614753723,0.265625,0.11952787703993889,0.9542042,relu,24,0.5,14,66,4,40,sigmoid,binary_crossentropy,adam
14,1.1446904391050339,0.265625,0.14026600061622155,0.9542042,relu,24,0.5,14,66,4,40,sigmoid,binary_crossentropy,RMSprop
14,1.6874626278877258,0.265625,0.10146632060190444,0.9542042,relu,24,0.5,14,66,4,40,sigmoid,sparse_categorical_crossentropy,adam
14,1.416899487376213,0.265625,0.13115963074357692,0.9542042,relu,24,0.5,14,66,4,40,sigmoid,sparse_categorical_crossentropy,RMSprop
14,1.4316407293081284,0.265625,0.10471445098015908,0.9564565,relu,24,0.5,14,66,4,50,sigmoid,binary_crossentropy,adam
14,1.512726441025734,0.796875,0.11736364489020612,0.9587087,relu,24,0.5,14,66,4,50,sigmoid,binary_crossentropy,RMSprop
