average_neighbour_degree,betweenness_centrality,closeness_centrality,clustering,degree,degree_centrality,has_feedback_path,indegree,katz,load_centrality,outdegree,pagerank,xx_good_SN,xx_state_ff
1.4285714285714286,0.007368153265050493,0.02864042308908915,0.008333333333333333,16.0,0.0018105691976915245,1.0,2.0,0.010573129835237637,0.007403067112602117,14.0,0.0003516213071410937,0.0,0.0
1.5,0.007507331792139774,0.02876372100942186,0.008333333333333333,16.0,0.0018105691976915245,1.0,2.0,0.010573129835237637,0.00749556208375773,14.0,0.0003613846783336338,0.0,0.0
1.4285714285714286,0.007280898862082812,0.029139087989967387,0.008333333333333333,16.0,0.0018105691976915245,1.0,2.0,0.010573129835237637,0.007327781056718705,14.0,0.00035096032481280484,0.0,0.0
1.5,0.007466168499209788,0.029238939025019374,0.008333333333333333,16.0,0.0018105691976915245,1.0,2.0,0.010573129748912148,0.00750809120201888,14.0,0.00034241483378748413,0.0,0.0
1.3846153846153846,0.007331388096963214,0.029285940384848164,0.009523809523809523,15.0,0.0016974086228358038,1.0,2.0,0.010573129921563123,0.007368175094077216,13.0,0.0003799836404935622,0.0,0.0
1.3571428571428572,0.007390064845480167,0.029587593726307263,0.008333333333333333,16.0,0.0018105691976915245,1.0,2.0,0.010573129835237637,0.00744360083624717,14.0,0.00034076256167555246,0.0,0.0
1.25,0.0073883021280824685,0.028877497110327825,0.01098901098901099,14.0,0.0015842480479800838,1.0,2.0,0.010573129835237637,0.007331256692655264,12.0,0.0003833866193254637,0.0,0.0
7.0,0.1021982330197978,0.027926904290371857,0.0,4.0,0.00045264229942288114,1.0,2.0,0.010466960104412738,0.10289370008035092,2.0,0.0003370762748688022,0.0,1.0
1.8,0.003267290000389417,0.027510640524676437,0.047619047619047616,7.0,0.0007921240239900419,1.0,2.0,0.010573532457308434,0.003248049718602077,5.0,0.00022921384804512672,0.0,0.0
1.8,0.0031193383658071885,0.027231317101345336,0.047619047619047616,7.0,0.0007921240239900419,1.0,2.0,0.010573532457308434,0.0030843672065232488,5.0,0.0002192532129961232,0.0,0.0
4.714285714285714,0.008089633646159635,0.027140193977726868,0.027777777777777776,9.0,0.0010184451737014824,1.0,2.0,0.010573531507728077,0.008122517910885075,7.0,0.00021009053446514176,0.0,0.0
1.0,0.029234848822553963,0.02698818899437356,0.06666666666666668,6.0,0.0006789634491343216,1.0,2.0,0.010583020664222157,0.029333615682545437,4.0,0.00017880279765889598,0.0,0.0
1.0,0.03988925194407869,0.027944141373286383,0.06666666666666668,6.0,0.0006789634491343216,1.0,2.0,0.010583020664222157,0.03982176138994772,4.0,0.0001788900872112954,0.0,0.0
1.0,0.04588103831011572,0.028133336643247703,0.06666666666666668,6.0,0.0006789634491343216,1.0,2.0,0.010583020664222157,0.04564707162090114,4.0,0.0001838088409869591,0.0,0.0
1.0,0.04194135351420868,0.02788339184383877,0.06666666666666668,6.0,0.0006789634491343216,1.0,2.0,0.010583020664222157,0.04218834471620478,4.0,0.00017518906244618683,0.0,0.0
1.0,0.039961708857445176,0.028465991218284463,0.06666666666666668,6.0,0.0006789634491343216,1.0,2.0,0.010583020664222157,0.04009828283197965,4.0,0.00016987820207716022,0.0,0.0
1.0,0.05804374141212231,0.02978018025213026,0.06666666666666668,6.0,0.0006789634491343216,1.0,2.0,0.010583020750547642,0.05713005673271995,4.0,0.00017288459265103095,0.0,0.0
1.0,0.06164405790402571,0.029051319652648205,0.06666666666666668,6.0,0.0006789634491343216,1.0,2.0,0.010583020664222157,0.06180311008155962,4.0,0.00017480160959787005,0.0,0.0
3.6666666666666665,0.028422587896740945,0.02570016258895365,0.0,5.0,0.0005658028742786014,1.0,2.0,0.010466949141075904,0.02803375778308726,3.0,0.00019720902368110683,0.0,1.0
1.0,0.06449165057482546,0.029644122610202783,0.06666666666666668,6.0,0.0006789634491343216,1.0,2.0,0.010583020750547642,0.06434201040589352,4.0,0.00017426758681130954,0.0,0.0
1.2,0.001791281131000991,0.02636772430575382,0.015151515151515154,12.0,0.0013579268982686432,1.0,2.0,0.010573128713006306,0.0017767081112362816,10.0,0.0003049531983154979,0.0,0.0
1.25,0.0019390357125797961,0.02755852918146913,0.022222222222222227,10.0,0.0011316057485572027,1.0,2.0,0.01057312966258666,0.0019729757857885177,8.0,0.00034791653917277997,0.0,0.0
1.3333333333333333,0.0015728402645548238,0.027802479475344682,0.03571428571428571,8.0,0.0009052845988457623,1.0,2.0,0.010573129835237637,0.001548695167868001,6.0,0.00037778921046136514,0.0,0.0
1.5,0.0016319081119662952,0.02824703871993808,0.03571428571428571,8.0,0.0009052845988457623,1.0,2.0,0.010573129835237637,0.0016291709776371855,6.0,0.0003815365832542624,0.0,0.0
1.1,0.001908207670376717,0.029021790449484688,0.015151515151515154,12.0,0.0013579268982686432,1.0,2.0,0.010573129835237637,0.0018803324487615427,10.0,0.00036900280487534715,0.0,0.0
1.0,0.0016417855963962364,0.029559654797500383,0.01818181818181818,11.0,0.001244766323412923,1.0,2.0,0.01057312888565728,0.0016194887631971794,9.0,0.0003729613953403694,0.0,0.0
1.2857142857142858,0.0016664688443009386,0.030489159088667693,0.027777777777777776,9.0,0.0010184451737014824,1.0,2.0,0.010573128799331793,0.0016674155795985775,7.0,0.0003517569443846579,0.0,0.0
1.3333333333333333,0.001436301967953859,0.030897244335992287,0.03571428571428571,8.0,0.0009052845988457623,1.0,2.0,0.010573129748912148,0.001430686732224838,6.0,0.00038341731685277307,0.0,0.0
1.2222222222222223,0.0016133849131697658,0.030627093923681226,0.01818181818181818,11.0,0.001244766323412923,1.0,2.0,0.010573128799331793,0.0015913471979669212,9.0,0.0003684886305394981,0.0,0.0
0.5,0.00013580473880713196,0.024847831713220792,0.16666666666666666,4.0,0.00045264229942288114,1.0,2.0,0.010573318629077438,0.00013659055128153967,2.0,0.00022278142374019492,0.0,0.0
1.2222222222222223,0.0015914734703257707,0.031142856138945064,0.01818181818181818,11.0,0.001244766323412923,1.0,2.0,0.010573128799331793,0.0015794627202244894,9.0,0.00036262923933670215,0.0,0.0
1.2857142857142858,0.0013973447160067411,0.0319339901089221,0.027777777777777776,9.0,0.0010184451737014824,1.0,2.0,0.010573128799331793,0.0014065269703041345,7.0,0.0003727625835571565,0.0,0.0
1.2857142857142858,0.0013202962696583645,0.032101608297658964,0.027777777777777776,9.0,0.0010184451737014824,1.0,2.0,0.010573128799331793,0.001303215598096669,7.0,0.0003767757490605207,0.0,0.0
1.2222222222222223,0.0016126449340333525,0.032800431024763696,0.01818181818181818,11.0,0.001244766323412923,1.0,2.0,0.010573127849751436,0.0016206712878426455,9.0,0.00036191905702726273,0.0,0.0
1.3333333333333333,0.0015230311287868677,0.03318688386710311,0.01818181818181818,11.0,0.001244766323412923,1.0,2.0,0.010573129748912148,0.0015191544635699535,9.0,0.0003603260369076689,0.0,0.0
1.1111111111111112,0.0014923542183667075,0.033388588099060285,0.01818181818181818,11.0,0.001244766323412923,1.0,2.0,0.010573129748912148,0.0014911604762948573,9.0,0.00035817537727587966,0.0,0.0
1.2,0.0009439293150099252,0.033630109855723886,0.047619047619047616,7.0,0.0007921240239900419,1.0,2.0,0.010573127849751436,0.0009462150195382568,5.0,0.00043782191606526967,0.0,0.0
1.2222222222222223,0.0014268133002210061,0.02621252386356361,0.01818181818181818,11.0,0.001244766323412923,1.0,2.0,0.010573128626680821,0.0014286778710833135,9.0,0.00032566752956827587,0.0,0.0
1.25,0.0014027141642706073,0.02679496757706715,0.022222222222222227,10.0,0.0011316057485572027,1.0,2.0,0.010573129576261176,0.0013944600962144075,8.0,0.0003725276863042417,0.0,0.0
1.25,0.0015790371035874894,0.027408160369548424,0.022222222222222227,10.0,0.0011316057485572027,1.0,2.0,0.01057312966258666,0.0015889500567240436,8.0,0.00036345450967462947,0.0,0.0
0.5,0.0001301360027451656,0.025408623704149685,0.16666666666666666,4.0,0.00045264229942288114,1.0,2.0,0.010573318629077438,0.00013014234514303186,2.0,0.0002411978153639429,0.0,0.0
1.25,0.0016518922830606193,0.027960846500702036,0.022222222222222227,10.0,0.0011316057485572027,1.0,2.0,0.010573128626680821,0.0016213875411894374,8.0,0.00035985085519973616,0.0,0.0
1.25,0.0015605997523280286,0.028553664469876814,0.022222222222222227,10.0,0.0011316057485572027,1.0,2.0,0.010573128626680821,0.0015474826773936726,8.0,0.00035939291250637763,0.0,0.0
1.2222222222222223,0.001693030167484572,0.029333453573171436,0.01818181818181818,11.0,0.001244766323412923,1.0,2.0,0.010573127677100464,0.0016886756097928312,9.0,0.00036413893692130775,0.0,0.0
1.2222222222222223,0.0015311176148535624,0.029465225365022836,0.01818181818181818,11.0,0.001244766323412923,1.0,2.0,0.010573128626680821,0.0015125129052969706,9.0,0.00035457537484362466,0.0,0.0
1.2222222222222223,0.0014325963247158744,0.029785579607281405,0.01818181818181818,11.0,0.001244766323412923,1.0,2.0,0.010573127677100464,0.001417226221974124,9.0,0.0003625230120995384,0.0,0.0
1.2222222222222223,0.001469117156487948,0.030376450824416538,0.01818181818181818,11.0,0.001244766323412923,1.0,2.0,0.010573128713006306,0.0014514021747513296,9.0,0.00035612193035862156,0.0,0.0
1.2222222222222223,0.0015770580962694851,0.031390514318765314,0.01818181818181818,11.0,0.001244766323412923,1.0,2.0,0.010573128713006306,0.0015671234022216047,9.0,0.00037437821529956466,0.0,0.0
1.2222222222222223,0.001580128719589883,0.03149337409690912,0.01818181818181818,11.0,0.001244766323412923,1.0,2.0,0.010573128626680821,0.001562887364617767,9.0,0.00035538818190014896,0.0,0.0
1.2222222222222223,0.001558749901601812,0.03258196763880958,0.01818181818181818,11.0,0.001244766323412923,1.0,2.0,0.01057312966258666,0.0015491575120922755,9.0,0.00037869631185967473,0.0,0.0
1.2222222222222223,0.0013895076040626743,0.03231773730580837,0.01818181818181818,11.0,0.001244766323412923,1.0,2.0,0.010573128626680821,0.0013667895798064572,9.0,0.0003523354000814776,0.0,0.0
0.5,0.00013847040141838624,0.02626756642562346,0.16666666666666666,4.0,0.00045264229942288114,1.0,2.0,0.010573318629077438,0.00013929918206266064,2.0,0.0002537654997534753,0.0,0.0
0.0,0.027027027027027032,0.17426381605486085,0.0,3.0,0.08108108108108109,0.0,2.0,0.16604034762905984,0.027027027027027032,1.0,0.03145744723660265,0.0,0.0
1.4,0.2782157157157157,0.1618460565828987,0.0,7.0,0.1891891891891892,1.0,2.0,0.16590828621136067,0.27646396396396394,5.0,0.05964751963480626,0.0,1.0
1.6666666666666667,0.23010510510510515,0.1774081774081774,0.0,5.0,0.13513513513513514,1.0,2.0,0.1660859804092343,0.2306681681681681,3.0,0.05884886526653042,0.0,1.0
1.75,0.2529404404404404,0.15548132402064987,0.0,6.0,0.16216216216216214,1.0,2.0,0.16606909253795496,0.2541291291291291,4.0,0.040392304781962485,0.0,1.0
1.0,0.0005333322165257205,0.03821734424897683,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01430358283818786,0.0005299506665341585,2.0,0.00014459148243670583,0.0,0.0
1.0,0.0005301959114428935,0.038218736873998065,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01430358283818786,0.0005301959114428935,2.0,0.00014459148243670583,0.0,0.0
1.0,0.0005502729802214643,0.03821734424897683,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01430358283818786,0.0005553453052087982,2.0,0.00014459148243670583,0.0,0.0
1.0,0.0005333322165257202,0.03821734424897683,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01430358283818786,0.0005299506665341584,2.0,0.00014459148243670583,0.0,0.0
1.0,0.0005301959114428935,0.038218736873998065,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01430358283818786,0.0005301959114428935,2.0,0.00014459148243670583,0.0,0.0
1.0,0.0005333322165257132,0.03821734424897683,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01430358283818786,0.0005299506665341587,2.0,0.00014459148243670583,0.0,0.0
1.0,0.0005502729802214639,0.03821734424897683,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01430358283818786,0.0005553453052087982,2.0,0.00014459148243670578,0.0,0.0
1.0,0.0005333322165257115,0.03821734424897683,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01430358283818786,0.0005299506665341587,2.0,0.00014459148243670583,0.0,0.0
1.0,0.0005333322165257309,0.03821734424897683,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01430358283818786,0.0005299506665341587,2.0,0.00014459148243670583,0.0,0.0
1.0,0.0005557131725718999,0.03821734424897683,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01430358283818786,0.0005557131725718999,2.0,0.00014459148243670583,0.0,0.0
0.5,0.00030973457281871183,0.04249287475942316,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01461849812413151,0.0002921715787712687,2.0,0.0008900456281188205,0.0,0.0
1.0,0.0005557131725718999,0.03821734424897683,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01430358283818786,0.0005557131725718999,2.0,0.00014459148243670583,0.0,0.0
1.0,0.0005333322165257342,0.03821734424897683,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01430358283818786,0.0005299506665341588,2.0,0.00014459148243670583,0.0,0.0
1.0,0.0005557131725718999,0.03821734424897683,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01430358283818786,0.0005557131725718999,2.0,0.00014459148243670583,0.0,0.0
1.0,0.0005557131725718999,0.03821734424897683,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01430358283818786,0.0005557131725718999,2.0,0.00014459148243670583,0.0,0.0
1.0,0.0005557131725718999,0.03821734424897683,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01430358283818786,0.0005557131725718999,2.0,0.00014459148243670583,0.0,0.0
1.0,0.0005557131725718999,0.03821734424897683,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01430358283818786,0.0005557131725718999,2.0,0.0001445914824367058,0.0,0.0
1.0,0.0005557131725718999,0.03821734424897683,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01430358283818786,0.0005557131725718999,2.0,0.00014459148243670583,0.0,0.0
1.0,0.0005301959114428935,0.038215951725441635,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01430358283818786,0.0005301959114428935,2.0,0.00014459148243670578,0.0,0.0
1.0,0.0005301959114428935,0.038215951725441635,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01430358283818786,0.0005301959114428935,2.0,0.0001445914824367058,0.0,0.0
1.0,0.001187245465480599,0.04220280285104502,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014615241253974447,0.0011875821601885913,2.0,0.0002798448789238017,0.0,0.0
0.5,0.0004194819838939745,0.04069142436760263,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014617695470900338,0.0004194819838939745,2.0,0.0008363734187717607,0.0,0.0
2.0,0.0011507465426509624,0.043942073449654534,0.3333333333333333,3.0,0.0007136060894386299,1.0,2.0,0.014580433282372646,0.0011522073506967235,1.0,0.00033205974880111557,0.0,0.0
1.5,0.0015204976291947664,0.04463207707115822,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014596199967420412,0.0014439638395776135,2.0,0.0002535839922168813,0.0,0.0
1.5,0.002446824930820131,0.0448944463853339,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014580495524953118,0.0024383101663085468,2.0,0.0003095603688888632,0.0,0.0
1.5,0.0027919925853985275,0.04535651515543032,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01459777785694624,0.0027714714136853856,2.0,0.0004102518645212114,0.0,0.0
1.5,0.0018521450565982672,0.046038747649574385,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01459633337134384,0.0018560317447650972,2.0,0.00026423449991140965,0.0,0.0
1.5,0.0018465932841964035,0.04625464416556431,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014580353862916288,0.0018840495890983739,2.0,0.00030786152629738364,0.0,0.0
1.5,0.001309158362306959,0.046805786168072586,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014580460309998091,0.0013111125360119786,2.0,0.0003013715556903537,0.0,0.0
2.0,0.0011077323238298405,0.047152994490588976,0.3333333333333333,3.0,0.0007136060894386299,1.0,2.0,0.014580461454336668,0.001106156822026675,1.0,0.00038601914087039134,0.0,0.0
2.0,0.0011228640399791768,0.047249293009212864,0.3333333333333333,3.0,0.0007136060894386299,1.0,2.0,0.014580459743727459,0.0011190933053693208,1.0,0.0003550900687005955,0.0,0.0
2.0,0.0011903194574697175,0.04702192586658465,0.3333333333333333,3.0,0.0007136060894386299,1.0,2.0,0.014594409301704015,0.001228098859329457,1.0,0.00032038295996951623,0.0,0.0
0.5,0.00024318167875237,0.04114289081683642,0.0,4.0,0.0009514747859181732,1.0,2.0,0.014487314948969132,0.0002427358646682753,2.0,0.0007434775671902903,0.0,0.0
2.0,0.0011239048155002498,0.04869418526645483,0.3333333333333333,3.0,0.0007136060894386299,1.0,2.0,0.014580460144835826,0.0011212756400722332,1.0,0.0003826434094637894,0.0,0.0
2.0,0.0011418029507600895,0.04898071528763698,0.3333333333333333,3.0,0.0007136060894386299,1.0,2.0,0.014580473806114859,0.0011393494824087336,1.0,0.0004152228694259348,0.0,0.0
2.0,0.001215086957539772,0.04888179355532184,0.3333333333333333,3.0,0.0007136060894386299,1.0,2.0,0.014580356552701797,0.0012121687483306054,1.0,0.0003979122079794088,0.0,0.0
1.0,0.0032742065968194233,0.05076920371373616,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014599161527442062,0.003267933041299783,2.0,0.0004644833494153914,0.0,0.0
1.0,0.00393262039482416,0.05147097494499537,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014599769772886344,0.003912901277409775,2.0,0.0005165445278489791,0.0,0.0
1.0,0.003045059502506497,0.0526659107083977,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01459975031913062,0.00306672522444332,2.0,0.0005047705895028353,0.0,0.0
1.0,0.001633820660971078,0.05069231785665397,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014595865879543913,0.001705861345964902,2.0,0.0003884884415445602,0.0,0.0
1.0,0.003198583958754401,0.0524840648089692,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014599140138928341,0.0031289341763796863,2.0,0.00046997904986860467,0.0,0.0
1.0,0.002356851360162405,0.05155868991368594,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014597904406635541,0.0022931304879365033,2.0,0.0004500480442069095,0.0,0.0
1.0,0.002467103028171125,0.049879080710226564,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014480739355385602,0.0024504721714551287,2.0,0.0004386367133203897,0.0,0.0
0.5,0.0002972227418915288,0.04185845698381685,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014617668808991341,0.0002971802344073476,2.0,0.0009981475628419896,0.0,0.0
1.0,0.0027307344901801077,0.050182969208333525,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014479210872972553,0.003352998610756759,2.0,0.0004399201332838193,0.0,0.0
1.0,0.0011207543035020486,0.05315525508265216,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014597565399282909,0.0011196852818619856,2.0,0.0004027027568194121,0.0,0.0
1.0,0.0021361756128436844,0.0517435275923385,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014479643197006675,0.0018312416210347676,2.0,0.0004594172633831131,0.0,0.0
1.5,0.011337457834302593,0.05130647462557295,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014479485679392104,0.01121503369359018,2.0,0.0004335420485414133,0.0,0.0
1.0,0.0026315290966462826,0.05453063498661223,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014480609006964141,0.003214166935199362,2.0,0.00042006138122359485,0.0,0.0
1.0,0.0024123016050012565,0.0534532510424455,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014480595404671628,0.002906729253880055,2.0,0.0004058249094526526,0.0,0.0
1.0,0.015023335854613884,0.055321614905452426,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014479371257332204,0.015106827639429866,2.0,0.0004008523763136421,0.0,0.0
1.0,0.002452124765811497,0.0542149347719991,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014480713389517591,0.003018510691118509,2.0,0.0004234603703010063,0.0,0.0
1.0,0.008609083714443248,0.05179889650603371,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014477830411343652,0.008430704018596113,2.0,0.0006441159189867369,0.0,0.0
1.0,0.001228992878833542,0.04127332812176181,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014480418138368709,0.0012314234213214213,2.0,0.000304569041896252,0.0,0.0
0.5,0.00022750901668094838,0.0386303279756579,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014599677683124559,0.0002276438702846101,2.0,0.0008744673953342583,0.0,0.0
1.0,0.0016268305467133641,0.04281205754626181,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01459906244187849,0.0014801259295505232,2.0,0.00038157971864531166,0.0,0.0
2.333333333333333,0.008599861144414502,0.043853881857064375,0.1,5.0,0.0011893434823977164,1.0,2.0,0.014615714231521141,0.008605162593664374,3.0,0.0002441372927904584,0.0,0.0
2.0,0.01142247816452495,0.04586426694307201,0.1,5.0,0.0011893434823977164,1.0,2.0,0.014584777392146153,0.011457128410511112,3.0,0.00025917664581907927,0.0,0.0
1.5,0.012289262048344005,0.04654682341729802,0.06666666666666668,6.0,0.0014272121788772598,1.0,2.0,0.014600931146766576,0.0122679772995559,4.0,0.00022519728514207763,0.0,0.0
2.0,0.015193486825528357,0.0467904733272241,0.06666666666666668,6.0,0.0014272121788772598,1.0,2.0,0.014584839634726628,0.014815770862018006,4.0,0.0002872680035215451,0.0,0.0
2.0,0.010426020084647221,0.046732098163708775,0.1,5.0,0.0011893434823977164,1.0,2.0,0.014584650700889197,0.010641173707841074,3.0,0.0002403331832207895,0.0,0.0
1.8,0.010733170961060063,0.04789296735612214,0.047619047619047616,7.0,0.0016650808753568029,1.0,2.0,0.014601064550690001,0.010806432028893238,5.0,0.0002421629896361689,0.0,0.0
1.75,0.012471915016158163,0.04807223762642678,0.06666666666666668,6.0,0.0014272121788772598,1.0,2.0,0.014584697972689797,0.012513683969387158,4.0,0.0002731053033173576,0.0,0.0
2.333333333333333,0.011385678485698915,0.04860842825481627,0.1,5.0,0.0011893434823977164,1.0,2.0,0.014584804419771603,0.011245628934837631,3.0,0.0002724116494321281,0.0,0.0
4.0,0.008082818276733102,0.04892892172489017,0.3333333333333333,3.0,0.0007136060894386299,1.0,2.0,0.014584805564110171,0.008238197900825589,1.0,0.0003109845756680709,0.0,0.0
0.5,0.00029481766353655465,0.04053539207363035,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01448437593359708,0.00029485984027085904,2.0,0.0007809257483741745,0.0,0.0
2.5,0.009100335981353359,0.04896089892418131,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014584803853500968,0.009212951509466764,2.0,0.0002718507577925688,0.0,0.0
1.6,0.009650950398434962,0.04865578291214375,0.047619047619047616,7.0,0.0016650808753568029,1.0,2.0,0.01459914048105018,0.009642005206511664,5.0,0.00023965670358551142,0.0,0.0
1.5,0.008438729804229526,0.05038144155384869,0.06666666666666668,6.0,0.0014272121788772598,1.0,2.0,0.014584804254609337,0.008486401174526866,4.0,0.00028978677528221,0.0,0.0
3.0,0.007905685204235723,0.05061973598935813,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014584817915888369,0.007914889356376102,2.0,0.000306294702600353,0.0,0.0
3.0,0.007187102816933954,0.05045172320435032,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014584700662475306,0.007149753145592808,2.0,0.00030509610077474346,0.0,0.0
3.333333333333333,0.009566112348534188,0.05095666530677127,0.1,5.0,0.0011893434823977164,1.0,2.0,0.014584789000694143,0.00951978922287285,3.0,0.00026268282631479966,0.0,0.0
3.0,0.0069639721628891385,0.051465923571037374,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01458484970962498,0.006993688277114174,2.0,0.00030772894994276687,0.0,0.0
2.5,0.0073318617646314045,0.05256385181026582,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014584847774866985,0.007241126361372414,2.0,0.000300429291960113,0.0,0.0
3.0,0.0065612107276074244,0.05207149520674068,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014600597058890075,0.006634657536554418,2.0,0.0002821306951443061,0.0,0.0
2.0,0.007478078318162772,0.05214916748479369,0.1,5.0,0.0011893434823977164,1.0,2.0,0.014584786900773875,0.007378763254040917,3.0,0.0002779103460581866,0.0,0.0
0.5,0.0002306404396694668,0.03940940741446052,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014650440247246037,0.0002304264567490984,2.0,0.0009353867302492248,0.0,0.0
2.5,0.00705456856931713,0.0512738677665566,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014584663382991931,0.007119578785832401,2.0,0.00027490935142427986,0.0,0.0
1.0,0.0052681316733142365,0.05095253946144337,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014481212332932291,0.005286114725608854,2.0,0.0004410916760677431,0.0,0.0
1.0,0.004895021791231716,0.0512121121315513,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.01447968385051924,0.004425762626616493,2.0,0.00044237509603117277,0.0,0.0
1.0,0.004769797168768914,0.0541841255271657,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014598038376829598,0.00475880812758144,2.0,0.0004034213448442834,0.0,0.0
1.0,0.0045043975335329715,0.052663266262113775,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014480116174553359,0.0042002636503557225,2.0,0.0004618722261304665,0.0,0.0
1.0,0.000970352534847327,0.05218376292560886,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014479958656938791,0.0009731302257759844,2.0,0.00043599701128876667,0.0,0.0
1.0,0.004486463532238057,0.05534204853333061,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014481081984510829,0.004184814056274413,2.0,0.00042251634397094814,0.0,0.0
1.0,0.0029445023838066448,0.05415707962895251,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014481068382218316,0.0026639158986329968,2.0,0.00040827987220000585,0.0,0.0
1.0,0.0010125285284059667,0.05608584819098611,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014479844234878896,0.001012812738508534,2.0,0.00040330733906099553,0.0,0.0
1.0,0.0036536867796176154,0.05486437958783804,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014481186367064282,0.003453704954295573,2.0,0.00042591533304835963,0.0,0.0
0.5,0.00022383314170273467,0.03721608922680508,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014615896535273232,0.00022388973668167333,2.0,0.0008010454525944271,0.0,0.0
1.0,0.0009728152480258053,0.05237834880414356,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014478303388890343,0.0009730850283969707,2.0,0.0006465708817340902,0.0,0.0
2.0,0.003980809282976221,0.044693572099295635,0.3333333333333333,3.0,0.0007136060894386299,1.0,2.0,0.014584790321992287,0.003967664100348532,1.0,0.00030153608987089304,0.0,0.0
1.0,0.005514610568374882,0.044643475728753004,0.16666666666666666,4.0,0.0009514747859181732,1.0,2.0,0.014603793621224657,0.0054153776138359784,2.0,0.0005394461494909285,0.0,0.0
