round_epochs,loss,acc,val_loss,val_acc,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,hidden_neurons,last_activation,loss,optimizer
10,0.3856980627519463,0.88448846,0.11514931202543024,0.9959184,elu,10,0.5,10,65,15,7,sigmoid,binary_crossentropy,RMSprop
24,0.2522466041843878,0.92189217,1.1371070578390239,0.4979592,elu,10,0.5,24,50,15,357,sigmoid,binary_crossentropy,RMSprop
5,0.11165153876979753,0.9746975,0.5579256889771442,0.6857143,relu,32,0.0,5,35,15,287,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.28723492762698855,0.8888889,0.2800815122468131,0.9959184,elu,32,0.0,5,65,35,77,sigmoid,binary_crossentropy,RMSprop
24,0.3357094001717562,0.8789879,0.20973809823697928,0.9959184,elu,32,0.25,24,20,15,7,sigmoid,sparse_categorical_crossentropy,adam
5,0.2805046643918366,0.8855886,0.2998923124099264,0.9959184,elu,10,0.5,5,20,15,357,sigmoid,sparse_categorical_crossentropy,adam
10,0.12106382216524632,0.94939494,0.5030037643958111,0.5795918,elu,32,0.0,10,35,15,217,sigmoid,binary_crossentropy,adam
10,0.3846294997614471,0.86358637,0.16090110236284685,0.9959184,elu,32,0.5,10,50,5,7,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.29496089212704474,0.88008803,0.2607513796918246,0.9959184,elu,10,0.0,10,35,35,147,sigmoid,binary_crossentropy,RMSprop
5,0.24757835209959805,0.8987899,0.03361013248866918,0.9877551,elu,32,0.25,5,20,15,287,sigmoid,binary_crossentropy,RMSprop
10,0.113019096136769,0.9581958,0.24305341012623846,0.82040817,relu,10,0.0,10,20,15,7,sigmoid,binary_crossentropy,adam
1,0.28091785610049996,0.87238723,0.2959650234300263,0.60408163,elu,32,0.0,1,65,35,77,sigmoid,sparse_categorical_crossentropy,adam
1,0.47104463329573537,0.88668865,0.3076503933692465,0.9959184,relu,10,0.25,1,20,35,77,sigmoid,sparse_categorical_crossentropy,adam
5,0.6931471824645996,0.8888889,0.6931471824645996,0.9959184,elu,10,0.0,5,50,35,357,sigmoid,sparse_categorical_crossentropy,adam
5,0.06951101231660256,0.9779978,0.20446104139697796,0.90204084,relu,32,0.0,5,35,15,217,sigmoid,binary_crossentropy,adam
1,0.2065056980243691,0.92849284,0.9079181162678466,0.5265306,relu,10,0.0,1,35,5,427,sigmoid,binary_crossentropy,RMSprop
24,1.790899485382436,0.8888889,0.0657882568787419,0.9959184,relu,10,0.5,24,65,35,357,sigmoid,sparse_categorical_crossentropy,adam
24,1.7908994915461725,0.8888889,0.06353297828677662,0.9959184,relu,10,0.5,24,35,35,357,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.2781482077930102,0.909791,0.29657674930533584,0.8122449,elu,32,0.25,5,35,5,7,sigmoid,sparse_categorical_crossentropy,adam
1,1.7569604841920494,0.8811881,0.0657882568787419,0.9959184,relu,10,0.25,1,35,15,357,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.3677655318126951,0.8987899,0.7053547985699712,0.0040816325,relu,32,0.5,5,35,35,287,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.40127187262405,0.88668865,0.26305431760087306,0.9959184,relu,32,0.25,1,50,15,357,sigmoid,binary_crossentropy,adam
24,0.3583830595344338,0.8877888,0.14163870562096031,0.9959184,relu,10,0.5,24,65,5,7,sigmoid,sparse_categorical_crossentropy,adam
1,0.2651316555149288,0.92519253,0.4659245883931919,0.722449,elu,10,0.0,1,35,15,7,sigmoid,binary_crossentropy,adam
1,0.5592046982646645,0.8877888,0.27475177025308417,0.9959184,relu,10,0.25,1,65,15,7,sigmoid,binary_crossentropy,adam
1,0.9300307276094183,0.6083608,0.560069989184944,0.922449,elu,10,0.5,1,20,5,7,sigmoid,sparse_categorical_crossentropy,adam
1,0.7628717899519225,0.8855886,0.5886530732621952,0.9959184,relu,32,0.5,1,20,15,357,sigmoid,binary_crossentropy,RMSprop
1,0.7242632782920719,0.8811881,0.7235522586472181,0.04897959,relu,10,0.5,1,65,15,287,sigmoid,binary_crossentropy,RMSprop
1,0.21895661321055626,0.909791,0.22457325572566111,0.8040816,elu,10,0.25,1,50,5,217,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.13013321055897992,0.92629266,0.41327985725840743,0.5795918,relu,10,0.5,24,65,15,427,sigmoid,binary_crossentropy,adam
10,0.15546545460391378,0.9548955,0.4943327900706505,0.5714286,elu,10,0.0,10,50,15,147,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.6925973780084365,0.8778878,0.7503887794455704,0.0040816325,elu,32,0.5,24,50,35,287,sigmoid,sparse_categorical_crossentropy,adam
10,0.09911935976939532,0.9614962,1.0219318715437335,0.74285716,relu,10,0.25,10,20,5,287,sigmoid,binary_crossentropy,adam
1,0.5541344822207168,0.72827286,0.08584930513966449,0.9632653,elu,10,0.0,1,20,15,217,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.6191192727063589,0.8855886,0.36794447716401546,0.97959185,elu,10,0.5,10,50,15,287,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.3468161508916366,0.87238723,0.08130540923804654,0.9632653,elu,32,0.0,5,50,35,147,sigmoid,sparse_categorical_crossentropy,adam
1,0.5171612266069985,0.76237625,0.32553688652661383,0.8040816,elu,32,0.5,1,50,5,77,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.35670933358543383,0.88448846,0.10904999922732918,0.9959184,elu,32,0.25,10,20,15,7,sigmoid,binary_crossentropy,adam
1,0.4799995169707454,0.8789879,0.278664585583064,0.9959184,relu,10,0.5,1,50,5,147,sigmoid,binary_crossentropy,adam
1,0.7339778114663492,0.7612761,0.3569606858856824,0.9959184,elu,10,0.5,1,65,15,77,sigmoid,binary_crossentropy,RMSprop
10,0.13650536241271863,0.9449945,0.23292070840086257,0.9714286,relu,10,0.25,10,20,5,357,sigmoid,binary_crossentropy,adam
24,0.048715050796216575,0.98459846,2.4720070658897866,0.6244898,relu,32,0.0,24,65,15,287,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.4969032535181942,0.90429044,0.34308953948166904,0.5795918,relu,10,0.25,10,65,35,427,sigmoid,binary_crossentropy,RMSprop
5,0.3721332816269794,0.8888889,0.2851906125642815,0.9959184,relu,32,0.5,5,20,35,147,sigmoid,binary_crossentropy,adam
10,0.6931471833170313,0.8888889,0.6931471824645996,0.9918367,elu,32,0.0,10,35,15,427,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.7234824003618568,0.88338834,0.6931471824645996,0.9959184,elu,10,0.25,5,50,35,217,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.06199649649818722,0.9746975,1.2462485736730147,0.6122449,relu,32,0.25,24,50,5,147,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.4640619576436327,0.86578655,0.20312169498326826,0.9959184,elu,10,0.5,10,20,35,217,sigmoid,binary_crossentropy,adam
24,0.26752435609009795,0.90429044,0.2338968030348116,0.85714287,elu,10,0.5,24,65,5,7,sigmoid,binary_crossentropy,adam
24,0.3262500805069249,0.87568754,0.8585750173549263,0.0040816325,elu,32,0.5,24,20,35,287,sigmoid,binary_crossentropy,RMSprop
5,0.3958959745937842,0.88338834,0.24691207524465056,0.9959184,elu,10,0.25,5,35,35,287,sigmoid,binary_crossentropy,adam
24,0.057793886656034896,0.98459846,0.305734390506939,0.6571429,relu,10,0.0,24,65,15,427,sigmoid,binary_crossentropy,RMSprop
24,0.14025223042049556,0.96039605,1.031910193696314,0.62857145,elu,32,0.25,24,20,5,357,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.18110146466949986,0.89989,0.2930722846060383,0.9959184,elu,32,0.25,24,20,15,147,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.6931471833170313,0.8888889,0.6931471824645996,0.9959184,elu,32,0.0,5,35,35,357,sigmoid,sparse_categorical_crossentropy,adam
24,0.08801896464782977,0.97359735,0.8108573105870461,0.6122449,elu,10,0.0,24,20,15,77,sigmoid,sparse_categorical_crossentropy,adam
24,0.6931471824645996,0.8888889,0.6931471824645996,0.9959184,elu,10,0.0,24,20,35,147,sigmoid,sparse_categorical_crossentropy,adam
5,0.28328832865121994,0.8888889,0.6563679344800054,0.9918367,elu,32,0.0,5,20,15,357,sigmoid,sparse_categorical_crossentropy,adam
5,0.08848490086067372,0.9757976,1.1520118655931508,0.7387755,relu,10,0.0,5,65,35,77,sigmoid,binary_crossentropy,RMSprop
10,1.7908994929887543,0.8888889,0.06578825590561169,0.9959184,relu,32,0.0,10,50,15,357,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.07206052745241882,0.9757976,1.9615697349820818,0.5346939,elu,10,0.0,24,35,5,357,sigmoid,binary_crossentropy,RMSprop
24,0.06657129243206811,0.98129815,1.0074002146720886,0.6122449,elu,32,0.0,24,65,5,7,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.39894847373469916,0.8877888,0.1851065718492835,0.9959184,relu,10,0.5,1,65,5,357,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.6931471833170313,0.8888889,0.6931471824645996,0.9959184,elu,32,0.0,5,35,35,427,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.07380159271366657,0.9746975,0.1486743405157206,0.97959185,relu,32,0.25,24,50,5,77,sigmoid,sparse_categorical_crossentropy,adam
10,0.11669060328055267,0.96039605,0.9030993405653506,0.67755103,elu,32,0.25,10,50,5,147,sigmoid,binary_crossentropy,RMSprop
24,0.039342140551217285,0.9889989,2.2957451699339613,0.71428573,relu,10,0.0,24,65,5,287,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.3726871913612479,0.8877888,0.1279789341347558,0.9959184,elu,32,0.5,24,50,35,287,sigmoid,binary_crossentropy,adam
5,0.07117959354134283,0.9746975,0.5718373715877533,0.7755102,relu,32,0.0,5,20,5,357,sigmoid,sparse_categorical_crossentropy,adam
1,0.21617661285387277,0.9130913,0.29344787135416145,0.78775513,relu,32,0.0,1,20,5,357,sigmoid,binary_crossentropy,RMSprop
1,0.7865008809516664,0.8778878,0.6416844197681972,0.9959184,relu,32,0.5,1,20,35,217,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.6145040057394633,0.8822882,0.5055865791379189,0.9959184,elu,10,0.5,5,65,35,77,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.13053233718255697,0.95049506,0.3488627908181171,0.6,relu,32,0.25,10,50,15,217,sigmoid,sparse_categorical_crossentropy,adam
10,0.3116928391789708,0.919692,0.7762411300016909,0.0040816325,relu,32,0.5,10,50,35,217,sigmoid,binary_crossentropy,RMSprop
5,0.6931471824645996,0.8888889,0.6916113653961493,0.9959184,elu,10,0.0,5,20,15,287,sigmoid,sparse_categorical_crossentropy,adam
24,0.29261711882468316,0.88448846,0.38066408038139343,0.9877551,elu,10,0.25,24,50,35,77,sigmoid,sparse_categorical_crossentropy,adam
24,0.12127762450964669,0.95049506,0.8300259025729433,0.5346939,relu,32,0.25,24,65,35,77,sigmoid,binary_crossentropy,RMSprop
5,0.18028405690678406,0.88338834,0.6269242826773196,0.15918367,elu,32,0.0,5,50,5,287,sigmoid,sparse_categorical_crossentropy,adam
5,0.20070007302448956,0.889989,0.27032771195684163,0.89387757,relu,32,0.5,5,35,5,217,sigmoid,sparse_categorical_crossentropy,adam
24,0.13151988950409446,0.9537954,1.1346614404600495,0.6204082,elu,32,0.5,24,50,5,217,sigmoid,binary_crossentropy,adam
1,0.6103312241690124,0.7293729,0.46662750511753315,0.9877551,elu,32,0.5,1,20,5,77,sigmoid,binary_crossentropy,adam
5,0.2539254309582894,0.8888889,0.4724718455149203,0.9959184,elu,32,0.0,5,35,35,217,sigmoid,sparse_categorical_crossentropy,adam
24,0.03679130389893016,0.9889989,0.6830677806114663,0.6979592,relu,32,0.0,24,65,35,77,sigmoid,sparse_categorical_crossentropy,adam
5,0.45209807193613266,0.8877888,0.23671869447036664,0.9959184,elu,10,0.0,5,65,15,287,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.302571619259548,0.95269525,1.0202251344310993,0.74285716,relu,10,0.5,10,50,5,357,sigmoid,binary_crossentropy,RMSprop
5,0.2717476791842575,0.88668865,0.28410824464291945,0.9959184,relu,10,0.25,5,50,35,427,sigmoid,binary_crossentropy,adam
10,0.31944308341434685,0.8877888,0.19118419563283726,0.94693875,elu,10,0.5,10,35,5,7,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.41223193985400813,0.8811881,0.14300984183744508,0.9959184,relu,32,0.0,1,35,5,77,sigmoid,binary_crossentropy,adam
5,0.25964304663413035,0.8888889,0.22047051465024753,0.9959184,relu,32,0.0,5,65,35,7,sigmoid,binary_crossentropy,adam
10,0.3955399546653393,0.8921892,0.1261647098830768,0.9959184,elu,10,0.0,10,50,35,287,sigmoid,binary_crossentropy,RMSprop
1,0.3698571399272721,0.8822882,0.23309408173877366,0.9959184,relu,10,0.0,1,35,35,77,sigmoid,sparse_categorical_crossentropy,adam
24,0.10392422187320575,0.9449945,0.7773467947025688,0.6489796,relu,10,0.5,24,35,5,427,sigmoid,sparse_categorical_crossentropy,adam
10,0.16999515074707888,0.9449945,1.0638778978464554,0.5877551,elu,32,0.25,10,35,15,77,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.23326215295508357,0.8888889,0.47743332921242226,0.9959184,relu,32,0.5,24,50,35,77,sigmoid,binary_crossentropy,adam
24,0.19946206381008627,0.89989,0.49222278108402173,0.5795918,elu,10,0.5,24,35,15,217,sigmoid,binary_crossentropy,adam
1,0.6175991722656162,0.8877888,0.47100070909577973,0.9959184,relu,10,0.25,1,35,35,7,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.43031669954786733,0.86578655,0.41384630884443013,0.9959184,elu,32,0.25,1,35,35,147,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.19122778291519982,0.9328933,0.42040261224824554,0.5510204,relu,32,0.25,5,50,15,427,sigmoid,binary_crossentropy,RMSprop
24,0.051751266440424076,0.980198,1.0324620446380304,0.6204082,relu,10,0.25,24,50,5,77,sigmoid,sparse_categorical_crossentropy,adam
10,1.7908994999393506,0.8888889,0.06578825590561169,0.9959184,relu,32,0.25,10,65,35,287,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.5467233344732207,0.8250825,0.19580791981852785,0.9959184,elu,10,0.25,1,20,35,7,sigmoid,sparse_categorical_crossentropy,adam
5,0.27183508878962714,0.88668865,0.7025349955169522,0.0040816325,relu,10,0.5,5,65,35,427,sigmoid,binary_crossentropy,adam
24,0.14850172926752506,0.96039605,0.7173314544619346,0.59591836,elu,10,0.25,24,35,5,427,sigmoid,binary_crossentropy,RMSprop
10,0.12363432692025754,0.9581958,0.832626630335438,0.64081633,elu,32,0.25,10,35,5,77,sigmoid,binary_crossentropy,RMSprop
24,0.08361992876511219,0.97139716,0.7605166459570125,0.53061223,relu,10,0.0,24,20,35,7,sigmoid,binary_crossentropy,RMSprop
1,0.3677012843332931,0.8679868,0.14447421936356292,0.9959184,relu,32,0.0,1,35,5,217,sigmoid,sparse_categorical_crossentropy,adam
5,0.26896950320573265,0.8932893,0.9197069805495593,0.6204082,elu,32,0.5,5,65,5,77,sigmoid,binary_crossentropy,adam
24,0.10591208212676544,0.9724972,0.2342946675739118,0.8489796,relu,10,0.25,24,20,5,217,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.2819108310318475,0.8921892,0.11065736413002014,0.9959184,elu,10,0.0,1,65,35,77,sigmoid,binary_crossentropy,adam
24,0.24847128039314975,0.92959297,0.3803373912767488,0.67346936,relu,10,0.5,24,20,15,77,sigmoid,binary_crossentropy,RMSprop
5,0.41024720958947347,0.88668865,0.1685811065289439,0.9959184,relu,10,0.5,5,35,35,7,sigmoid,binary_crossentropy,RMSprop
24,3.7559284421608132,0.9229923,0.9522351055729146,0.0040816325,relu,32,0.25,24,35,35,287,sigmoid,binary_crossentropy,RMSprop
24,0.21615724926209948,0.90539056,0.3683354073641252,0.5755102,elu,32,0.25,24,65,15,7,sigmoid,sparse_categorical_crossentropy,adam
24,0.18298082057349752,0.9449945,0.4568430838536243,0.75510204,relu,32,0.5,24,20,5,217,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.14759390518003696,0.94609463,0.545321491056559,0.64081633,relu,32,0.5,24,20,5,147,sigmoid,binary_crossentropy,adam
1,0.5426055131479073,0.8855886,0.16173772909203354,0.9959184,relu,10,0.5,1,50,5,287,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.20114343499455384,0.9350935,0.3996634758248621,0.6938776,relu,32,0.5,5,50,5,427,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.5758400232878456,0.8536854,0.5678022202180356,0.9959184,relu,32,0.5,1,65,15,217,sigmoid,sparse_categorical_crossentropy,adam
24,0.6931471833170313,0.8888889,0.6904319432316994,0.9918367,elu,32,0.0,24,20,15,287,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.3340498114904292,0.8360836,0.4872553633183849,0.63673466,elu,32,0.25,1,65,5,77,sigmoid,sparse_categorical_crossentropy,adam
24,1.7908994705632404,0.8888889,0.0657882588250159,0.9959184,elu,10,0.5,24,20,35,357,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.8068091537889475,0.8261826,0.6805537802832468,0.8489796,elu,32,0.5,1,20,35,287,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.051062916633975254,0.9823982,0.8603115923550664,0.7346939,relu,32,0.0,5,35,5,287,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.20156738139602906,0.8888889,0.3830913968232213,0.9959184,elu,10,0.0,10,50,35,7,sigmoid,sparse_categorical_crossentropy,adam
10,0.4169583390779354,0.8888889,0.15277538676651098,0.9959184,elu,10,0.5,10,35,15,287,sigmoid,sparse_categorical_crossentropy,adam
10,0.30583785249717427,0.89989,0.29807697327769533,0.7387755,elu,10,0.25,10,65,15,7,sigmoid,binary_crossentropy,adam
5,0.5351098878647235,0.8855886,0.4918798524506238,0.82040817,elu,10,0.5,5,35,15,147,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.27778582299503163,0.8822882,0.2628634137158491,0.9959184,elu,32,0.25,10,20,35,77,sigmoid,binary_crossentropy,adam
24,0.08288312096013488,0.97359735,2.0095408541815623,0.6,elu,32,0.25,24,65,5,427,sigmoid,binary_crossentropy,RMSprop
24,0.4547759747610103,0.9570957,1.1105147561248467,0.5795918,relu,32,0.25,24,20,15,217,sigmoid,binary_crossentropy,RMSprop
1,0.2784773872302573,0.85588557,0.46910491670881,0.63265306,elu,32,0.25,1,50,5,287,sigmoid,sparse_categorical_crossentropy,adam
5,0.14281816280788123,0.9471947,0.24535843991503423,0.955102,elu,32,0.0,5,50,15,287,sigmoid,binary_crossentropy,adam
5,0.10013369545618009,0.9658966,0.4971428668620635,0.60816324,relu,10,0.25,5,65,5,287,sigmoid,sparse_categorical_crossentropy,adam
5,0.16063264106673275,0.9570957,0.20360656538788152,0.955102,relu,10,0.25,5,50,5,427,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.6315974511192831,0.88008803,0.4307033589908055,0.9959184,relu,10,0.5,1,35,15,427,sigmoid,sparse_categorical_crossentropy,adam
5,0.3290650232544433,0.8888889,0.18465665341640006,0.9959184,relu,32,0.5,5,20,5,77,sigmoid,binary_crossentropy,RMSprop
24,0.0573408348761639,0.990099,2.7331341470990864,0.7714286,relu,32,0.0,24,65,15,147,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.406387564594006,0.8877888,0.083337666428819,0.9959184,elu,10,0.5,24,50,35,147,sigmoid,sparse_categorical_crossentropy,adam
10,0.16839384863083173,0.95049506,0.9842206884403618,0.5714286,elu,10,0.25,10,20,15,77,sigmoid,binary_crossentropy,RMSprop
1,1.2569070160732174,0.87678766,0.706495388429992,0.0040816325,relu,10,0.5,1,35,35,357,sigmoid,binary_crossentropy,RMSprop
5,0.2725645800103711,0.90759075,0.3751660763000955,0.67346936,relu,32,0.5,5,20,5,427,sigmoid,binary_crossentropy,RMSprop
10,0.43904636178997614,0.8712871,0.2279452045961302,0.9959184,elu,10,0.5,10,65,35,77,sigmoid,binary_crossentropy,adam
10,0.20767239919721228,0.8888889,0.29707755580240364,0.9959184,elu,32,0.25,10,35,15,287,sigmoid,sparse_categorical_crossentropy,adam
1,0.7462899549828373,0.7150715,0.6661153335960543,0.9959184,relu,32,0.5,1,50,5,7,sigmoid,binary_crossentropy,adam
24,0.37981060398097083,0.8888889,0.1503488863609275,0.9959184,relu,32,0.5,24,65,35,7,sigmoid,binary_crossentropy,adam
5,0.06254794567059346,0.9779978,0.3548913799986547,0.8489796,relu,32,0.0,5,65,5,217,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.3114370955163265,0.919692,0.8884068134487891,0.67755103,relu,10,0.0,1,20,15,147,sigmoid,binary_crossentropy,RMSprop
10,0.1110851167894826,0.96039605,0.8297506310501878,0.6530612,elu,32,0.25,10,20,5,217,sigmoid,binary_crossentropy,adam
1,0.26075866588927205,0.91859186,0.3563673656205742,0.5836735,relu,32,0.0,1,35,5,357,sigmoid,binary_crossentropy,adam
5,0.43808793998656365,0.88668865,0.09657940952753534,0.9959184,elu,10,0.0,5,20,35,357,sigmoid,binary_crossentropy,RMSprop
24,0.35805781436438605,0.8888889,0.17645489743777684,0.9959184,relu,10,0.0,24,50,35,7,sigmoid,binary_crossentropy,RMSprop
24,0.25145435798810784,0.8822882,0.21828818686154425,0.9959184,elu,10,0.0,24,65,35,77,sigmoid,binary_crossentropy,adam
5,0.1936897400303511,0.9273927,0.9751502382511995,0.63673466,elu,32,0.5,5,65,5,217,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.4552022977604052,0.8822882,0.397183251015994,0.6244898,relu,10,0.5,1,50,5,427,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.31763029013267574,0.8778878,0.37361623802963567,0.8040816,elu,32,0.25,1,35,5,427,sigmoid,binary_crossentropy,adam
5,0.6931471833170313,0.8888889,0.6931471824645996,0.9959184,elu,32,0.0,5,50,35,427,sigmoid,sparse_categorical_crossentropy,adam
24,0.1557300528237536,0.9658966,1.8797657019933875,0.6612245,relu,10,0.25,24,20,5,77,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.11255670710578479,0.9592959,0.5825162681998038,0.60408163,elu,10,0.0,24,35,35,7,sigmoid,binary_crossentropy,adam
10,0.32297955205043155,0.88668865,0.3885217023139097,0.9959184,elu,10,0.25,10,35,35,147,sigmoid,sparse_categorical_crossentropy,adam
1,0.2537180313838459,0.90869087,0.22437332144805364,0.8244898,relu,32,0.25,1,50,5,357,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.43992438705840914,0.8888889,0.20386333696696224,0.9959184,relu,32,0.0,1,20,35,427,sigmoid,binary_crossentropy,adam
24,0.14154923233901315,0.9614962,0.5165207787435881,0.7632653,elu,32,0.5,24,65,5,357,sigmoid,sparse_categorical_crossentropy,RMSprop
24,1.790899484595577,0.8888889,0.06578825931158426,0.9959184,relu,10,0.0,24,50,15,427,sigmoid,sparse_categorical_crossentropy,adam
5,0.4260763271544764,0.8888889,0.21385549100077883,0.9959184,relu,10,0.5,5,20,35,7,sigmoid,binary_crossentropy,RMSprop
10,0.2409133205745611,0.9130913,0.5700502818944503,0.5836735,relu,32,0.5,10,20,15,357,sigmoid,binary_crossentropy,RMSprop
1,0.5059065272555473,0.8690869,0.13107476410817126,0.9959184,relu,32,0.25,1,35,35,287,sigmoid,binary_crossentropy,RMSprop
24,0.11352093700151501,0.9581958,0.6059755539407535,0.67346936,relu,32,0.25,24,35,15,77,sigmoid,binary_crossentropy,RMSprop
10,0.20427062025558043,0.9328933,1.4429373400551933,0.6,elu,32,0.5,10,35,5,427,sigmoid,binary_crossentropy,adam
5,0.4323422548184296,0.8822882,0.23537247734410421,0.9959184,relu,10,0.25,5,50,35,147,sigmoid,binary_crossentropy,adam
5,0.7000589699241588,0.8888889,0.6522622526908407,0.26530612,elu,32,0.5,5,50,35,427,sigmoid,sparse_categorical_crossentropy,adam
24,0.024001601807202337,0.99229926,1.5698483773640224,0.6571429,relu,32,0.0,24,50,15,77,sigmoid,sparse_categorical_crossentropy,adam
10,1.5681480759441262,0.8888889,0.06731109781911221,0.9959184,elu,32,0.5,10,65,35,427,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.14008246435977445,0.9515952,0.42354027349121715,0.67346936,relu,32,0.5,10,50,5,147,sigmoid,binary_crossentropy,RMSprop
5,0.4097398281162984,0.8888889,0.18441033059236955,0.9959184,relu,10,0.5,5,65,15,7,sigmoid,binary_crossentropy,adam
24,0.23911638256691076,0.9031903,0.4642636192088224,0.5387755,elu,10,0.25,24,65,15,7,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.24518509709601044,0.9306931,1.7980642314164006,0.56734693,elu,10,0.5,5,50,5,357,sigmoid,binary_crossentropy,adam
1,0.34460604307216125,0.8470847,0.6546404833696327,0.6163265,elu,32,0.25,1,35,15,77,sigmoid,binary_crossentropy,RMSprop
10,0.2245964997157501,0.90759075,1.0822895376049742,0.5265306,elu,10,0.0,10,20,15,357,sigmoid,binary_crossentropy,RMSprop
5,0.48245079579739547,0.85148513,1.8977477161251768,0.08163265,elu,10,0.5,5,20,15,217,sigmoid,binary_crossentropy,adam
1,0.3620589945067798,0.8855886,0.28845754642875826,0.9959184,relu,32,0.25,1,50,35,147,sigmoid,binary_crossentropy,RMSprop
1,0.28838970633023864,0.9020902,0.3125820170555796,0.8040816,relu,10,0.0,1,35,5,77,sigmoid,binary_crossentropy,adam
10,0.20103976833920956,0.8822882,0.389946100054955,0.9959184,elu,10,0.0,10,35,15,357,sigmoid,binary_crossentropy,adam
10,0.19109945804110193,0.9372937,0.17578046175898338,0.7755102,relu,32,0.25,10,50,15,427,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.18041688467935185,0.9130913,0.378008348601205,0.5714286,relu,10,0.0,5,20,15,427,sigmoid,sparse_categorical_crossentropy,adam
1,0.4166368031136618,0.8822882,0.08682115163121905,0.9959184,relu,10,0.0,1,65,35,217,sigmoid,binary_crossentropy,adam
24,0.19270121017231917,0.9647965,1.3585426664474058,0.78367347,relu,10,0.25,24,20,5,357,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.23880038841968715,0.8888889,1.012224586399234,0.66938776,elu,32,0.0,1,50,5,147,sigmoid,binary_crossentropy,adam
24,0.0765518907814136,0.97139716,0.29773281131471907,0.78775513,relu,32,0.0,24,35,15,217,sigmoid,sparse_categorical_crossentropy,adam
1,0.33043087615628447,0.85148513,0.31483364956719534,0.77959186,elu,32,0.25,1,35,15,217,sigmoid,binary_crossentropy,RMSprop
10,0.2544400067038574,0.9405941,0.5914935737240071,0.62857145,relu,10,0.5,10,50,15,287,sigmoid,binary_crossentropy,RMSprop
24,0.6931471824645996,0.8888889,0.6931471824645996,0.9959184,elu,10,0.0,24,20,35,217,sigmoid,sparse_categorical_crossentropy,adam
5,0.11466548997288717,0.9537954,0.7091978733636894,0.71836734,elu,10,0.25,5,20,5,217,sigmoid,binary_crossentropy,adam
1,0.3170667919519842,0.8855886,0.23230574325639375,0.94693875,relu,32,0.25,1,35,5,147,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.2887663920098584,0.9372937,0.7933690693913674,0.60408163,relu,10,0.25,10,20,15,217,sigmoid,binary_crossentropy,RMSprop
24,0.060898994856498856,0.9779978,0.6193497047118176,0.64489794,relu,10,0.0,24,20,35,77,sigmoid,sparse_categorical_crossentropy,adam
10,0.37421443773181523,0.88668865,0.15036062896251678,0.9959184,elu,10,0.5,10,65,15,7,sigmoid,binary_crossentropy,adam
