round_epochs,loss,acc,val_loss,val_acc,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,hidden_neurons,last_activation,loss,optimizer
24,0.21605882458730497,0.9495413,1.0563903022557497,0.265625,elu,10,0.25,24,35,5,427,sigmoid,sparse_categorical_crossentropy,adam
24,0.22858178823366077,0.94862384,2.028049409389496,0.265625,elu,32,0.5,24,35,35,427,sigmoid,binary_crossentropy,adam
5,0.3414202748908909,0.9321101,1.016853004693985,0.265625,elu,32,0.5,5,20,15,147,sigmoid,binary_crossentropy,RMSprop
5,0.19077502434406807,0.9495413,1.167935073375702,0.265625,elu,32,0.0,5,35,15,217,sigmoid,sparse_categorical_crossentropy,adam
1,1.067420210401125,0.9495413,1.3239348530769348,0.265625,relu,32,0.0,1,50,35,217,sigmoid,binary_crossentropy,adam
1,0.5432593569870683,0.9440367,0.9216057676821947,0.265625,relu,10,0.25,1,35,35,217,sigmoid,binary_crossentropy,adam
5,0.49808184859949517,0.85045874,1.15049546957016,0.265625,elu,32,0.5,5,50,35,7,sigmoid,binary_crossentropy,adam
10,0.2771362488422919,0.9477064,1.7756640911102295,0.265625,relu,32,0.5,10,35,5,7,sigmoid,binary_crossentropy,adam
5,0.2750938064700693,0.94678897,2.380638599395752,0.265625,elu,32,0.25,5,65,35,7,sigmoid,binary_crossentropy,adam
5,0.2619614939444587,0.9431193,0.7286909054964781,0.28125,elu,10,0.5,5,65,15,427,sigmoid,binary_crossentropy,adam
5,0.1982707283543878,0.9495413,1.1933092176914215,0.265625,elu,10,0.0,5,20,35,147,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.26999445392775834,0.94220185,1.0848459005355835,0.265625,relu,32,0.25,1,65,15,287,sigmoid,binary_crossentropy,RMSprop
10,0.2124803734003404,0.9495413,1.2336251735687256,0.265625,relu,32,0.5,10,20,15,77,sigmoid,sparse_categorical_crossentropy,adam
10,0.10154149583241809,0.96880734,2.0177139043807983,0.328125,elu,32,0.25,10,50,5,217,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.356379351311218,0.9477064,7.907502174377441,0.265625,elu,32,0.25,5,65,35,357,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.2674205986304431,0.9266055,1.0736699104309082,0.65625,elu,32,0.25,1,65,35,287,sigmoid,sparse_categorical_crossentropy,adam
5,0.07847755776907567,0.9779816,0.7540363669395447,0.78125,relu,32,0.25,5,50,5,147,sigmoid,binary_crossentropy,RMSprop
24,0.031196786031914274,0.9880734,2.6493412517011166,0.671875,relu,10,0.25,24,35,5,217,sigmoid,binary_crossentropy,adam
1,0.15524726560971605,0.9330275,1.007569793611765,0.265625,elu,10,0.0,1,35,15,77,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.06804655019798393,0.9761468,2.301740527153015,0.375,elu,32,0.25,10,65,5,77,sigmoid,sparse_categorical_crossentropy,adam
1,0.33930580510732233,0.89541286,4.459182143211365,0.265625,elu,32,0.25,1,65,35,287,sigmoid,binary_crossentropy,RMSprop
5,0.8132984408544763,0.9495413,11.836726576089859,0.265625,relu,10,0.25,5,20,35,147,sigmoid,sparse_categorical_crossentropy,adam
5,0.10834892041311113,0.9697248,0.6782229105010629,0.75,relu,10,0.0,5,20,35,77,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.2374593579766257,0.9770642,1.770124780246988,0.765625,relu,10,0.5,24,50,5,427,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.06825378028300692,0.9752294,1.6634260416030884,0.515625,relu,32,0.25,10,35,5,77,sigmoid,binary_crossentropy,adam
10,0.22832723117749626,0.9495413,0.7885834574699402,0.265625,relu,32,0.5,10,65,15,77,sigmoid,binary_crossentropy,RMSprop
5,0.11166306131988242,0.96605504,1.4351807106286287,0.453125,elu,10,0.25,5,65,5,147,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.6226587319045985,0.9495413,1.0698617696762085,0.265625,relu,32,0.25,5,20,35,427,sigmoid,binary_crossentropy,adam
1,0.23051533959122425,0.90733945,1.6808008030056953,0.328125,elu,10,0.25,1,35,5,77,sigmoid,binary_crossentropy,adam
5,0.4026570863953424,0.9376147,0.9805975556373596,0.265625,elu,32,0.5,5,65,35,77,sigmoid,sparse_categorical_crossentropy,adam
10,0.1725922320414027,0.94678897,0.7923139035701752,0.265625,elu,32,0.0,10,20,15,217,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.4911565331417486,0.9330275,0.7977558672428131,0.265625,relu,32,0.5,1,65,15,147,sigmoid,sparse_categorical_crossentropy,RMSprop
10,1.3500366575720857,0.9412844,0.7019912227988243,0.265625,relu,10,0.5,10,20,35,357,sigmoid,binary_crossentropy,RMSprop
1,0.2163975353211078,0.9229358,0.8319677114486694,0.40625,relu,32,0.0,1,35,5,287,sigmoid,binary_crossentropy,adam
5,0.8132984397608134,0.9495413,11.836726546287537,0.265625,relu,10,0.25,5,35,35,217,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.15714126665923095,0.94678897,1.464601207524538,0.609375,elu,10,0.0,24,35,35,147,sigmoid,binary_crossentropy,RMSprop
5,0.08419500548853656,0.9495413,3.187081813812256,0.265625,elu,32,0.0,5,65,5,357,sigmoid,sparse_categorical_crossentropy,adam
5,0.16781787343938417,0.9495413,0.813849687576294,0.265625,relu,32,0.5,5,20,5,287,sigmoid,sparse_categorical_crossentropy,adam
10,0.29214728463680373,0.9376147,2.268873929977417,0.265625,elu,32,0.5,10,20,15,7,sigmoid,sparse_categorical_crossentropy,adam
5,0.06459689295694815,0.98440367,1.2017390988767147,0.53125,relu,10,0.0,5,35,15,217,sigmoid,binary_crossentropy,adam
5,0.8132984353861609,0.9495413,11.836726397275925,0.265625,relu,10,0.25,5,20,35,287,sigmoid,sparse_categorical_crossentropy,adam
5,0.2522462174091317,0.9495413,1.7740425281226635,0.265625,relu,10,0.25,5,20,5,7,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.02332330086634652,0.9899083,2.7037054300308228,0.6875,relu,32,0.0,10,20,5,147,sigmoid,binary_crossentropy,RMSprop
24,0.2021961825874147,0.94220185,1.1464488506317139,0.265625,elu,32,0.5,24,35,15,287,sigmoid,binary_crossentropy,adam
1,0.9850510493414921,0.9431193,0.7935107834637165,0.265625,relu,10,0.0,1,65,15,427,sigmoid,binary_crossentropy,adam
5,0.8132984397608135,0.9495413,11.836726427078247,0.265625,relu,10,0.0,5,35,35,217,sigmoid,sparse_categorical_crossentropy,adam
10,0.17629585866859063,0.94678897,2.4089300632476807,0.5625,elu,32,0.25,10,65,15,357,sigmoid,binary_crossentropy,RMSprop
24,0.13179127306019495,0.9495413,1.1240679025650024,0.265625,relu,32,0.5,24,20,5,217,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.04508654500031341,0.987156,1.3472222685813904,0.78125,relu,32,0.0,10,20,15,427,sigmoid,binary_crossentropy,RMSprop
10,0.03698591776015963,0.9880734,2.274684965610504,0.6875,relu,32,0.0,10,50,5,427,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.27070661091754095,0.9495413,1.4947654604911804,0.265625,relu,10,0.0,1,50,35,217,sigmoid,sparse_categorical_crossentropy,adam
5,0.2267721461593558,0.94495416,1.7559753060340881,0.265625,elu,32,0.25,5,35,35,427,sigmoid,binary_crossentropy,adam
5,0.28342626015168576,0.9495413,0.6474467515945435,0.765625,relu,10,0.5,5,65,15,217,sigmoid,binary_crossentropy,RMSprop
10,0.05772311061704805,0.98073393,3.182551022619009,0.5625,relu,10,0.0,10,20,35,77,sigmoid,sparse_categorical_crossentropy,adam
5,0.44890464008401293,0.9495413,1.0792836546897888,0.265625,relu,32,0.25,5,20,15,7,sigmoid,sparse_categorical_crossentropy,adam
10,0.2899977352769742,0.94862384,0.706585168838501,0.265625,elu,32,0.5,10,35,15,287,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.4097809679191047,0.9229358,1.1593087315559387,0.265625,relu,32,0.25,1,50,5,147,sigmoid,sparse_categorical_crossentropy,adam
1,0.2872498074534708,0.9155963,4.862774610519409,0.265625,elu,32,0.25,1,20,35,287,sigmoid,binary_crossentropy,RMSprop
24,0.20251644990372752,0.9495413,1.3901944532990456,0.265625,relu,10,0.5,24,35,35,217,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.13033319680755018,0.9587156,1.1879668813198805,0.4375,elu,10,0.25,5,65,5,7,sigmoid,binary_crossentropy,RMSprop
1,1.01791767340256,0.90458715,0.808887243270874,0.265625,relu,32,0.5,1,35,35,77,sigmoid,binary_crossentropy,adam
1,0.907503838684569,0.90458715,0.7522552013397217,0.25,elu,32,0.5,1,50,35,427,sigmoid,binary_crossentropy,adam
1,0.33311410393019064,0.85779816,0.6647153198719025,0.671875,elu,32,0.5,1,35,5,217,sigmoid,sparse_categorical_crossentropy,adam
24,0.04082842394599423,0.9853211,1.600772738456726,0.765625,relu,32,0.0,24,20,15,287,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.09711094347771113,0.97155964,1.8242691680788994,0.390625,relu,10,0.0,5,35,35,77,sigmoid,binary_crossentropy,RMSprop
10,0.051680454192877284,0.9853211,1.5344665050506592,0.578125,relu,10,0.0,10,50,35,7,sigmoid,sparse_categorical_crossentropy,adam
10,0.27258879228606137,0.93669724,1.0995065569877625,0.265625,elu,32,0.5,10,35,15,217,sigmoid,binary_crossentropy,adam
1,0.21748488590018739,0.8495413,0.7728832066059113,0.796875,elu,32,0.0,1,65,5,217,sigmoid,sparse_categorical_crossentropy,adam
5,0.1344573090451026,0.9495413,0.6228706240653992,0.265625,relu,32,0.25,5,50,15,427,sigmoid,binary_crossentropy,adam
1,0.2510164040824347,0.9119266,0.9339124877005816,0.265625,elu,10,0.25,1,20,15,77,sigmoid,sparse_categorical_crossentropy,adam
5,0.05453298005539999,0.9825688,1.0957315862178802,0.5625,relu,32,0.0,5,20,5,77,sigmoid,binary_crossentropy,adam
10,0.32777115751793534,0.9495413,1.0984690189361572,0.265625,elu,32,0.5,10,35,15,357,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.22952578756787362,0.94495416,1.7430505752563477,0.265625,elu,32,0.5,24,50,35,77,sigmoid,sparse_categorical_crossentropy,adam
5,0.16459367143998452,0.95412844,2.134239077568054,0.3125,elu,32,0.5,5,35,5,217,sigmoid,binary_crossentropy,adam
5,0.15750701476143217,0.9495413,1.0433048605918884,0.265625,relu,32,0.25,5,20,35,77,sigmoid,sparse_categorical_crossentropy,adam
1,0.6406877814147113,0.90733945,1.5131566541749635,0.75,elu,10,0.5,1,65,15,427,sigmoid,binary_crossentropy,adam
24,0.08546353261931597,0.97889906,1.7776756286621094,0.71875,relu,32,0.25,24,20,5,357,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.15813289566324393,0.94678897,1.373741328716278,0.390625,elu,32,0.5,5,35,5,147,sigmoid,binary_crossentropy,RMSprop
5,0.8132984452291294,0.9495413,11.836726278066635,0.265625,relu,10,0.5,5,50,15,427,sigmoid,sparse_categorical_crossentropy,adam
10,0.09832846486517506,0.9550459,1.412649728357792,0.265625,elu,10,0.25,10,50,5,147,sigmoid,sparse_categorical_crossentropy,adam
1,0.17430325546536868,0.9119266,1.3628463745117188,0.265625,elu,32,0.0,1,35,15,77,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.19886762765808974,0.9706422,0.5402608551084995,0.859375,relu,10,0.25,10,65,35,77,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.6344023866390963,0.9431193,0.7837915383279324,0.265625,relu,10,0.5,1,20,15,7,sigmoid,sparse_categorical_crossentropy,adam
10,0.05084163336955874,0.98440367,1.9782143980264664,0.3125,elu,10,0.0,10,50,5,7,sigmoid,binary_crossentropy,RMSprop
5,0.11667522785313633,0.96605504,1.4620275497436523,0.5,relu,32,0.5,5,65,5,427,sigmoid,binary_crossentropy,RMSprop
5,0.28382012446265703,0.9495413,1.033364623785019,0.265625,relu,32,0.5,5,50,15,77,sigmoid,sparse_categorical_crossentropy,adam
5,0.05186296873760883,0.9880734,0.6339409261709079,0.796875,relu,10,0.0,5,20,5,357,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.07240303275262981,0.97889906,3.0019517317414284,0.578125,elu,10,0.25,10,65,5,427,sigmoid,binary_crossentropy,adam
24,0.09938549907245767,0.9504587,2.185849606990814,0.265625,elu,32,0.5,24,65,5,287,sigmoid,sparse_categorical_crossentropy,adam
10,0.0940220189599406,0.98440367,26.88548445701599,0.453125,relu,10,0.0,10,20,15,357,sigmoid,binary_crossentropy,RMSprop
1,0.8348355308380055,0.940367,11.836726278066635,0.265625,relu,10,0.0,1,35,15,427,sigmoid,sparse_categorical_crossentropy,adam
1,0.6451097415127885,0.9440367,0.7628357242792845,0.265625,relu,10,0.25,1,50,15,7,sigmoid,binary_crossentropy,adam
10,0.06363311252336047,0.98623854,2.132131338119507,0.703125,relu,32,0.0,10,35,15,427,sigmoid,binary_crossentropy,RMSprop
24,0.16481368850335615,0.9495413,2.205614410340786,0.265625,elu,10,0.0,24,50,35,147,sigmoid,sparse_categorical_crossentropy,adam
1,0.4446999134491582,0.92477065,2.4153026342391968,0.265625,relu,32,0.0,1,35,35,357,sigmoid,binary_crossentropy,RMSprop
5,0.8132984321051767,0.9495413,11.836726188659668,0.265625,relu,32,0.0,5,65,35,357,sigmoid,sparse_categorical_crossentropy,adam
10,0.046276745691127434,0.9825688,2.6510880701243877,0.296875,elu,10,0.0,10,65,5,77,sigmoid,binary_crossentropy,adam
10,0.05506823942255506,0.98623854,0.9152414789423347,0.8125,relu,10,0.0,10,35,5,427,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.098815226459053,0.9495413,0.829207893460989,0.265625,relu,10,0.5,24,65,35,147,sigmoid,binary_crossentropy,adam
1,0.21905530803759984,0.9385321,1.0772920027375221,0.328125,relu,10,0.0,1,50,5,77,sigmoid,binary_crossentropy,adam
5,0.13866168483005037,0.9550459,2.415393702685833,0.28125,elu,10,0.5,5,35,5,357,sigmoid,binary_crossentropy,adam
24,0.08883353693377645,0.96605504,1.7681222073733807,0.265625,elu,10,0.0,24,20,15,427,sigmoid,binary_crossentropy,adam
5,0.25708005033228376,0.9440367,3.5524256229400635,0.265625,elu,32,0.0,5,50,35,287,sigmoid,binary_crossentropy,RMSprop
10,0.3082250165283133,0.9495413,1.0551190972328186,0.265625,elu,32,0.5,10,35,15,147,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.09328527558080152,0.953211,2.952418565750122,0.265625,elu,32,0.0,5,65,5,287,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.2191776246105859,0.9495413,1.5118765830993652,0.265625,relu,32,0.5,10,20,35,357,sigmoid,binary_crossentropy,adam
5,0.05175339087946426,0.98348624,0.9150729477405548,0.734375,elu,10,0.0,5,35,15,7,sigmoid,binary_crossentropy,adam
5,0.15367092993281303,0.9495413,0.8089902400970459,0.265625,relu,32,0.5,5,20,5,357,sigmoid,sparse_categorical_crossentropy,adam
24,0.11437755582529473,0.9495413,0.8165124952793121,0.265625,relu,32,0.5,24,50,35,217,sigmoid,binary_crossentropy,adam
1,0.5379588199488887,0.9211009,0.9225015584379435,0.265625,relu,10,0.5,1,50,15,77,sigmoid,sparse_categorical_crossentropy,adam
1,0.2773732345720151,0.9495413,2.7183049842715263,0.265625,relu,10,0.0,1,50,15,287,sigmoid,binary_crossentropy,adam
10,0.1891430966761134,0.9495413,2.1130980253219604,0.265625,elu,32,0.0,10,20,35,147,sigmoid,sparse_categorical_crossentropy,adam
24,0.09078798288599067,0.9495413,0.7737973630428314,0.265625,relu,32,0.5,24,65,35,357,sigmoid,binary_crossentropy,adam
10,0.22483487652802686,0.9495413,2.3316483721137047,0.265625,relu,10,0.25,10,20,15,7,sigmoid,binary_crossentropy,RMSprop
24,0.040687128282862,0.98899084,1.6392615363001823,0.765625,relu,10,0.0,24,35,15,77,sigmoid,sparse_categorical_crossentropy,RMSprop
24,107.67534972826883,0.94220185,2.5732138827443123,0.265625,elu,10,0.25,24,65,35,357,sigmoid,binary_crossentropy,RMSprop
24,0.09825512527658392,0.96146786,3.7556376680731773,0.265625,elu,10,0.25,24,65,15,217,sigmoid,binary_crossentropy,adam
24,0.2502122503986552,0.9724771,1.1564850583672523,0.78125,relu,10,0.25,24,65,35,77,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.03635590474991117,0.987156,1.1352849006652832,0.75,relu,32,0.0,10,20,5,427,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.13636645149448118,0.9504587,0.9709377884864807,0.6875,elu,32,0.25,10,65,15,147,sigmoid,binary_crossentropy,RMSprop
10,0.02834064847968066,0.98899084,1.0185593366622925,0.703125,relu,32,0.0,10,65,5,77,sigmoid,binary_crossentropy,adam
5,0.05959720120876344,0.98440367,0.7911713123321533,0.828125,elu,32,0.0,5,50,15,7,sigmoid,binary_crossentropy,adam
5,0.2058722077561286,0.94587153,1.6988888047635555,0.265625,elu,10,0.25,5,50,35,77,sigmoid,binary_crossentropy,adam
1,0.8139561742817579,0.93394494,1.028169423341751,0.265625,relu,32,0.5,1,50,35,357,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.8132984463227919,0.9495413,11.836726427078247,0.265625,relu,10,0.25,10,20,35,217,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.10653235045274498,0.9605505,2.3710049390792847,0.390625,elu,32,0.5,24,65,5,77,sigmoid,binary_crossentropy,RMSprop
5,0.07472014059565381,0.9623853,4.48380708694458,0.3125,relu,32,0.0,5,20,15,287,sigmoid,sparse_categorical_crossentropy,adam
24,0.09570343226467798,0.9495413,1.6720300912857056,0.265625,relu,32,0.5,24,35,15,357,sigmoid,binary_crossentropy,adam
1,0.3616833075829739,0.8715596,1.1068957336246967,0.375,elu,10,0.5,1,35,5,147,sigmoid,binary_crossentropy,adam
24,0.021034604930798496,0.9926605,2.3967005033628084,0.734375,relu,10,0.0,24,20,5,357,sigmoid,binary_crossentropy,adam
1,0.43687562733341795,0.8908257,1.8975815512239933,0.265625,elu,10,0.25,1,35,35,7,sigmoid,binary_crossentropy,adam
24,0.20266194882537794,0.9495413,1.5754130631685257,0.265625,relu,10,0.25,24,20,15,7,sigmoid,sparse_categorical_crossentropy,adam
5,0.7725947226103707,0.94862384,0.6931471824645996,0.265625,elu,10,0.5,5,35,35,217,sigmoid,sparse_categorical_crossentropy,adam
1,0.6072798318120572,0.9036697,0.6053034123033285,0.734375,elu,10,0.25,1,35,35,427,sigmoid,binary_crossentropy,RMSprop
1,0.5362004516345883,0.91651374,1.8106748647987843,0.234375,elu,10,0.5,1,65,15,357,sigmoid,binary_crossentropy,RMSprop
10,0.0931395376992709,0.9495413,0.9440258499234915,0.265625,relu,10,0.25,10,50,15,77,sigmoid,binary_crossentropy,adam
24,0.6931471824645996,0.9495413,0.6931471824645996,0.265625,elu,32,0.0,24,20,35,427,sigmoid,sparse_categorical_crossentropy,adam
24,0.09026887335071186,0.9605505,1.4995823502540588,0.265625,relu,32,0.5,24,20,5,147,sigmoid,binary_crossentropy,adam
24,0.813298439104621,0.9495413,1.9905430674552917,0.265625,relu,32,0.5,24,35,35,357,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.21680228649681316,0.9495413,2.567115906625986,0.265625,elu,10,0.25,10,35,35,427,sigmoid,binary_crossentropy,adam
1,0.41815825219590796,0.9495413,0.8652605004608631,0.265625,relu,10,0.25,1,50,35,77,sigmoid,binary_crossentropy,RMSprop
24,0.16995512629867696,0.94587153,1.4906014800071716,0.265625,elu,32,0.25,24,20,35,147,sigmoid,binary_crossentropy,RMSprop
5,0.1403064673100043,0.91284406,1.125337302684784,0.65625,elu,32,0.0,5,20,5,287,sigmoid,sparse_categorical_crossentropy,adam
10,0.27966291893171064,0.93944955,1.7570496294647455,0.265625,elu,10,0.5,10,35,35,147,sigmoid,binary_crossentropy,adam
5,0.07388938674541033,0.9825688,1.0281074605882168,0.6875,relu,10,0.0,5,35,15,77,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.24523471436065988,0.9174312,0.839755704626441,0.578125,elu,10,0.5,1,50,5,287,sigmoid,binary_crossentropy,RMSprop
1,0.49779084073294194,0.8587156,1.2971394062042236,0.265625,relu,32,0.25,1,35,5,77,sigmoid,binary_crossentropy,adam
1,0.2711007590352241,0.859633,0.7118849456310272,0.546875,elu,32,0.25,1,65,5,77,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.07711704779006823,0.9724771,1.3930405555292964,0.71875,relu,10,0.25,10,20,5,217,sigmoid,binary_crossentropy,adam
10,0.13941854768328527,0.9495413,1.2021776139736176,0.265625,relu,10,0.5,10,35,15,217,sigmoid,sparse_categorical_crossentropy,adam
24,1.1353849019479314,0.9495413,11.836726188659668,0.265625,elu,32,0.0,24,50,35,427,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.22673722596844678,0.94862384,0.915403438732028,0.609375,relu,10,0.5,10,20,5,77,sigmoid,binary_crossentropy,RMSprop
24,0.15955003446668659,0.953211,2.2171476781368256,0.265625,elu,10,0.5,24,35,5,7,sigmoid,sparse_categorical_crossentropy,adam
24,0.2530073017748238,0.94587153,0.6988236308097839,0.265625,relu,32,0.5,24,35,35,217,sigmoid,binary_crossentropy,RMSprop
10,0.29005467463686824,0.9431193,0.680762767791748,0.734375,relu,32,0.5,10,65,35,427,sigmoid,binary_crossentropy,RMSprop
5,0.11704080092807365,0.9669725,1.1059462814591825,0.484375,elu,10,0.25,5,20,5,147,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.17344431386782086,0.94862384,2.2762199910357594,0.265625,elu,10,0.25,24,20,5,287,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.039057692141668536,0.9926605,1.8978074789047241,0.640625,relu,32,0.0,10,35,5,217,sigmoid,binary_crossentropy,RMSprop
24,0.17113428626133667,0.9477064,0.840949684381485,0.265625,relu,32,0.25,24,20,15,357,sigmoid,binary_crossentropy,RMSprop
5,0.09946718788710929,0.9522936,2.145324047654867,0.265625,relu,10,0.5,5,35,5,287,sigmoid,sparse_categorical_crossentropy,adam
1,0.2606061789890195,0.94220185,0.8138819839805365,0.265625,relu,10,0.0,1,65,15,217,sigmoid,sparse_categorical_crossentropy,adam
10,0.1544116739269107,0.9495413,1.7502937316894531,0.265625,elu,32,0.0,10,65,35,217,sigmoid,sparse_categorical_crossentropy,adam
1,0.26977623177504323,0.90183485,0.6402435898780823,0.6875,elu,32,0.0,1,20,5,77,sigmoid,sparse_categorical_crossentropy,adam
1,0.7622545317916734,0.9440367,1.253250677138567,0.265625,elu,10,0.5,1,65,35,357,sigmoid,sparse_categorical_crossentropy,adam
1,0.2433413836238329,0.833945,1.0763869676738977,0.28125,elu,10,0.0,1,65,15,147,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.33124328944369474,0.94862384,2.4710900764912367,0.265625,elu,10,0.25,24,50,15,147,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.07969330857715516,0.9733945,2.7497149854898453,0.359375,elu,10,0.0,24,50,5,427,sigmoid,binary_crossentropy,adam
10,0.022492833430654943,0.9880734,2.770594358444214,0.640625,relu,32,0.0,10,20,5,357,sigmoid,binary_crossentropy,adam
24,0.4386062124394318,0.95688075,0.6475599240511656,0.796875,relu,10,0.5,24,35,15,147,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.08001901835470324,0.98440367,1.0356407593935728,0.71875,relu,10,0.0,5,20,5,427,sigmoid,binary_crossentropy,RMSprop
10,0.12771391748288355,0.9495413,0.7118198871612549,0.265625,relu,32,0.5,10,35,15,357,sigmoid,binary_crossentropy,adam
5,0.5686889039929273,0.9495413,0.7827496211975813,0.265625,relu,10,0.5,5,50,35,77,sigmoid,binary_crossentropy,RMSprop
24,0.3276549829298098,0.93944955,0.7607426047325134,0.265625,elu,10,0.5,24,20,15,147,sigmoid,binary_crossentropy,RMSprop
5,0.2944849434248898,0.9229358,1.784357476979494,0.265625,elu,10,0.5,5,35,5,7,sigmoid,sparse_categorical_crossentropy,adam
1,0.5653169304405877,0.7623853,0.7472310960292816,0.3125,elu,32,0.25,1,35,5,7,sigmoid,binary_crossentropy,RMSprop
24,0.8133375099420842,0.9495413,11.659959316253662,0.265625,elu,32,0.0,24,35,15,217,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.17889942279338641,0.94678897,1.7302986904978752,0.265625,elu,10,0.5,10,20,5,147,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.14801413684809975,0.9495413,1.1007354259490967,0.265625,relu,32,0.25,24,50,35,357,sigmoid,sparse_categorical_crossentropy,adam
24,0.10471468704161205,0.9770642,1.8409000039100647,0.78125,relu,32,0.25,24,65,15,217,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.8133069451795792,0.9495413,8.806969165802002,0.265625,elu,32,0.5,5,65,35,357,sigmoid,sparse_categorical_crossentropy,adam
5,0.09711166635502654,0.97431195,3.911205992102623,0.34375,elu,10,0.0,5,20,5,287,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.28505748304718126,0.9201835,0.6555473003536463,0.75,elu,10,0.5,1,50,5,427,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.140866643704373,0.9724771,1.0324238119646907,0.671875,relu,10,0.0,5,35,15,427,sigmoid,binary_crossentropy,RMSprop
5,0.23126297714103253,0.9495413,2.5324111320078373,0.265625,elu,10,0.25,5,65,35,7,sigmoid,binary_crossentropy,adam
24,0.025283261320234302,0.9944954,1.9070029044523835,0.671875,relu,10,0.0,24,35,5,357,sigmoid,binary_crossentropy,adam
24,0.10699645465073157,0.9770642,1.3742775777354836,0.703125,relu,10,0.25,24,35,5,147,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.2748929882815125,0.87981653,0.8167706429958344,0.265625,elu,32,0.25,1,50,15,357,sigmoid,sparse_categorical_crossentropy,adam
1,0.205732737387122,0.9348624,1.751408625394106,0.265625,elu,10,0.0,1,35,35,147,sigmoid,binary_crossentropy,adam
24,0.03965173868308647,0.98073393,1.2435085773468018,0.78125,relu,32,0.25,24,50,5,357,sigmoid,binary_crossentropy,adam
5,0.1576410462481713,0.9495413,1.1088941097259521,0.28125,relu,32,0.5,5,20,5,357,sigmoid,binary_crossentropy,adam
24,0.07964949669367677,0.96146786,1.5145253539085388,0.375,relu,32,0.5,24,20,5,217,sigmoid,binary_crossentropy,adam
1,0.7972294891457574,0.9495413,11.836726501584053,0.265625,relu,10,0.0,1,20,15,287,sigmoid,sparse_categorical_crossentropy,adam
5,0.11711093404199413,0.953211,0.8943393183872104,0.75,relu,10,0.5,5,50,5,357,sigmoid,binary_crossentropy,adam
1,0.5270348632127183,0.92477065,0.6394785642623901,0.734375,elu,32,0.5,1,65,15,427,sigmoid,sparse_categorical_crossentropy,adam
5,0.11416533188595342,0.9495413,2.2165610790252686,0.265625,relu,32,0.25,5,65,35,217,sigmoid,sparse_categorical_crossentropy,adam
5,0.16741707680587775,0.9522936,2.4971529468894005,0.359375,elu,10,0.5,5,20,5,217,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.11320220003440686,0.95963305,1.2532333135604858,0.5,relu,32,0.25,5,20,5,147,sigmoid,binary_crossentropy,RMSprop
24,0.07720698741854194,0.9733945,1.783146619796753,0.71875,elu,32,0.0,24,35,15,217,sigmoid,binary_crossentropy,RMSprop
24,0.2728019046723407,0.9678899,0.5273451646789908,0.859375,relu,10,0.5,24,65,15,287,sigmoid,binary_crossentropy,RMSprop
5,0.10002894651042211,0.9495413,0.904156506061554,0.265625,relu,32,0.25,5,65,15,357,sigmoid,binary_crossentropy,adam
